,date,close,change,rsi,up,down,ma_fast,ma_slow,ma_200,ema_slow,ema_fast,macd,ema_macd
30,2014-04-08,74.1246,0.409888,37.40571802916466,0.0,0.0,74.49724615384615,75.13041,0.0,75.24628625775065,74.40418810140768,-0.8420981563429706,-0.5163634228011299
31,2014-04-09,74.963,0.838411,42.77475187033844,0.0,0.0,74.50583846153846,75.14252,0.0,75.27599906839704,74.37029881842035,-0.9057002499766895,-0.5871982189623692
32,2014-04-10,72.2056,-2.7574,52.49801039412379,0.0,0.0,74.36395384615385,75.05029333333333,0.0,75.23312820114451,74.31611281936898,-0.9170153817755278,-0.6447383444139312
33,2014-04-11,71.7398,-0.465785,31.7794343238603,0.0,0.0,74.18193846153846,74.93229333333333,0.0,75.16301119138228,74.22916339301979,-0.9338477983624927,-0.6888143302443236
34,2014-04-14,72.3081,0.568255,29.486102255601097,0.0,0.0,74.11028461538461,74.87515666666667,0.0,75.16987719299202,74.27374288701309,-0.8961343059789328,-0.738653348321195
35,2014-04-15,72.3453,0.037264,36.05416922533275,0.0,0.0,74.05152307692309,74.74939333333333,0.0,75.06362115866831,74.34098085816719,-0.7226403005011264,-0.7785902486666031
36,2014-04-16,73.5471,1.2017,36.506633403015,0.0,0.0,74.04866153846154,74.63357000000002,0.0,74.92770368459074,74.40508545385092,-0.5226182307398233,-0.7886349243079674
37,2014-04-17,74.5159,0.968827,49.85560338673108,0.0,0.0,74.04293076923078,74.52954666666666,0.0,74.77229585885263,74.3856683528521,-0.3866275060005364,-0.7612792055168252
38,2014-04-21,73.6961,-0.819776,58.13450296847799,0.0,0.0,73.86664615384616,74.43328333333334,0.0,74.65286868868543,74.14454006014344,-0.5083286285419888,-0.7372233953577875
39,2014-04-22,74.0128,0.316731,49.9873467070919,0.0,0.0,73.70756153846153,74.35503,0.0,74.54754817616505,73.8843079711745,-0.6632402049905579,-0.7173502896519639
40,2014-04-23,74.0781,0.06521,52.95895270576891,0.0,0.0,73.55206923076923,74.30752333333332,0.0,74.48644660863476,73.60192068105722,-0.8845259275775419,-0.7149975871631697
41,2014-04-24,74.1433,0.06521,53.620870928876265,0.0,0.0,73.49187692307693,74.25193999999999,0.0,74.40772578170196,73.45207766805213,-0.9556481136498292,-0.7192901129269811
42,2014-04-25,72.8763,-1.2669,54.369945633162786,0.0,0.0,73.42738461538463,74.19914999999999,0.0,74.37525588191995,73.3919766858394,-0.9832791960805594,-0.7247824904512108
43,2014-04-28,72.4571,-0.419205,39.799935929270866,0.0,0.0,73.29911538461539,74.12803999999997,0.0,74.32644008185993,73.25416618569325,-1.0722738961666778,-0.7443535560276269
44,2014-04-29,73.2583,0.801144,36.06862503031545,0.0,0.0,73.16798461538461,74.04264666666664,0.0,74.22447947801815,73.02986500481303,-1.194614473205121,-0.796795130772515
45,2014-04-30,73.9104,0.652096,47.12179162437368,0.0,0.0,73.29912307692308,73.96035999999998,0.0,74.10113602890932,73.17729802039895,-0.9238380085103728,-0.8413751060803538
46,2014-05-01,74.1153,0.204944,54.57901216986365,0.0,0.0,73.48185384615385,73.93054999999998,0.0,74.05196351773927,73.40784500953059,-0.6441185082086776,-0.869985217436814
47,2014-05-02,74.814,0.698675,56.81223200678222,0.0,0.0,73.67461538461538,73.91502333333331,0.0,73.99987520611478,73.61483790974324,-0.38503729637153583,-0.8562861805289859
48,2014-05-05,75.6617,0.847724,63.876286976764575,0.0,0.0,73.92972307692307,73.94203666666665,0.0,73.98568045520672,73.87262401232141,-0.11305644288530914,-0.7951546514061805
49,2014-05-06,75.4847,-0.176998,70.66776793634307,0.0,0.0,74.07876923076923,73.98985666666664,0.0,74.01117198322738,73.98706547427891,-0.024106508948477767,-0.6995524937807289
50,2014-05-07,74.7954,-0.689358,67.5731506803522,0.0,0.0,74.10026923076923,74.01283666666664,0.0,74.02118112551052,73.953535107268,-0.06764601824252736,-0.6008855942910288
51,2014-05-08,76.0157,1.2204,56.3588770142126,0.0,0.0,74.2787,74.1053733333333,0.0,74.10230455607682,74.07904435159857,-0.02326020447824817,-0.4942168174463275
52,2014-05-09,76.3418,0.326049,67.4991506896477,0.0,0.0,74.45785384615385,74.21312666666664,0.0,74.19967988230117,74.18835630013285,-0.011323582168316193,-0.3763334492242873
53,2014-05-12,76.7796,0.437833,69.8945224557583,0.0,0.0,74.66566153846155,74.31963666666664,0.0,74.28308149709719,74.3180556477385,0.03497415064131815,-0.2397124910191274
54,2014-05-13,76.4629,-0.31673,73.01082898908587,0.0,0.0,74.8440923076923,74.38205333333332,0.0,74.30852207511339,74.43637971222373,0.12785763711033837,-0.12285741928349281
55,2014-05-14,75.3822,-1.0806,67.14492014297727,0.0,0.0,75.03685384615386,74.36186666666664,0.0,74.23789094718315,74.68337756223558,0.44548661505243103,-0.001790183365591884
56,2014-05-15,74.6649,-0.717303,50.87529567809675,0.0,0.0,75.20668461538462,74.31466666666665,0.0,74.14583865509921,74.97501619085179,0.8291775357525779,0.13312257575930964
57,2014-05-16,75.8403,1.1754,42.83693903530069,0.0,0.0,75.40530000000001,74.30602666666664,0.0,74.07228194784564,75.23901004295645,1.1667280951108125,0.2753208577588787
58,2014-05-19,75.5033,-0.336963,56.097910586114864,0.0,0.0,75.52783076923077,74.32527666666665,0.0,74.05350842014148,75.42529724046172,1.3717888203202335,0.43042033878873553
59,2014-05-20,75.5406,0.037263,52.058699920258874,0.0,0.0,75.63746923076924,74.38613999999998,0.0,74.10071637848556,75.60251485950762,1.501798481022064,0.6048030609292456
60,2014-05-21,76.5653,1.0247,52.49995148839959,0.0,0.0,75.77218461538463,74.46749666666668,0.0,74.14709258842947,75.74890858655323,1.6018159981237545,0.7853670834405793
61,2014-05-22,76.7144,0.149051,63.32851139766608,0.0,0.0,75.85316153846155,74.52587666666666,0.0,74.15234712039381,75.80329389101864,1.6509467706248273,0.9700637893064841
62,2014-05-23,77.618,0.90362,64.69436945883791,0.0,0.0,76.01726153846155,74.70629000000001,0.0,74.32534738027834,75.92583456689731,1.6004871866189632,1.1440096821928891
63,2014-05-27,78.0093,0.391256,72.05585665712093,0.0,0.0,76.26448461538463,74.91527333333333,0.0,74.53733960482735,76.16697453653144,1.6296349317040892,1.3108738260366393
64,2014-05-28,77.8788,-0.130418,74.71868524162657,0.0,0.0,76.4078,75.10096333333333,0.0,74.72331311847722,76.26296049691257,1.5396473784353475,1.4324472441902967
65,2014-05-29,78.2794,0.400573,72.04874141935554,0.0,0.0,76.55684615384615,75.29876666666667,0.0,74.92153602433683,76.34226113190242,1.4207251075655876,1.49817475216952
66,2014-05-30,78.2608,-0.018633,75.2215117468721,0.0,0.0,76.6707846153846,75.45589,0.0,75.06094120797273,76.37011366620003,1.3091724582272946,1.5140019036269068
67,2014-06-02,78.503,0.242207,74.76097938891849,0.0,0.0,76.82771538461537,75.58879333333333,0.0,75.15719203149357,76.45275975427175,1.2955677227781877,1.5055328927889016
68,2014-06-03,78.1397,-0.363309,76.90526111848419,0.0,0.0,77.03983076923078,75.73691333333333,0.0,75.29441251791081,76.66840330610232,1.3739907881915059,1.4913320380299508
69,2014-06-04,78.475,0.335361,66.95112687066154,0.0,0.0,77.33291538461539,75.88565333333332,0.0,75.42569592031747,77.01192550937171,1.5862295890542413,1.489600214800005
70,2014-06-05,78.9781,0.503046,70.99423172718241,0.0,0.0,77.57428461538461,76.04898666666666,0.0,75.56776332320408,77.25326148091311,1.6854981577090342,1.493439257809361
71,2014-06-06,78.8197,-0.158364,76.10908389271631,0.0,0.0,77.82939230769232,76.20486666666667,0.0,75.70820212344643,77.5527983373114,1.8445962138649747,1.520562483058918
72,2014-06-09,79.6302,0.81046,71.47966205790647,0.0,0.0,78.14397692307693,76.42999666666667,0.0,75.93820798361067,77.90950366880446,1.9712956851937946,1.5585247890022185
73,2014-06-10,78.9501,-0.680043,79.0779584910959,0.0,0.0,78.32742307692308,76.64643,0.0,76.1859437174498,78.13235650975662,1.9464127923068162,1.6037209460990483
74,2014-06-11,78.5403,-0.409887,62.720295981623785,0.0,0.0,78.46787692307693,76.82249666666667,0.0,76.39083540781759,78.33676822798037,1.9459328201627812,1.6620773586098478
75,2014-06-12,77.1336,-1.4067,54.755604909793114,0.0,0.0,78.4306153846154,76.92993666666666,0.0,76.54021068185364,78.37769407089148,1.8374833890378426,1.720778573144353
76,2014-06-13,77.1336,0.0,36.29934331155514,0.0,0.0,78.36325384615387,77.03054666666665,0.0,76.68367422605914,78.37077248798275,1.6870982619236088,1.7642819663827332
77,2014-06-16,77.5994,0.465782,36.29934331155514,0.0,0.0,78.34176153846155,77.12339333333331,0.0,76.80315241688585,78.40110384097147,1.5979514240856219,1.7891664814820794
78,2014-06-17,77.469,-0.130421,44.70003096257632,0.0,0.0,78.27942307692308,77.18363666666666,0.0,76.87816067534834,78.37564733216799,1.497486656819646,1.7793061556782355
79,2014-06-18,77.8602,0.391258,42.85385766666268,0.0,0.0,78.2486076923077,77.26282,0.0,76.97300198838197,78.3678160289173,1.394814040535337,1.7470079204367135
80,2014-06-19,78.0372,0.177,50.07121391330305,0.0,0.0,78.21277692307693,77.37087999999999,0.0,77.11211240753104,78.33535698517535,1.2232445776443086,1.6779688497455285
81,2014-06-20,77.1522,-0.884989,53.1913542349335,0.0,0.0,78.1368153846154,77.40876333333334,0.0,77.17256417633281,78.30845285209503,1.1358886757622173,1.5851458486975754
82,2014-06-23,77.0963,-0.055895,38.981417553566885,0.0,0.0,78.03076153846155,77.43391333333335,0.0,77.21630629117068,78.23267766670637,1.0163713755356838,1.481807913500783
83,2014-06-24,77.0218,-0.074524,38.22888616836207,0.0,0.0,77.88027692307692,77.44198666666666,0.0,77.23631301463755,78.08091387639523,0.8446008617576837,1.3594376959002163
84,2014-06-25,78.1583,1.1365,37.11438819896439,0.0,0.0,77.8294,77.49849999999999,0.0,77.29624426100189,77.98730233810421,0.6910580771023263,1.232057105685159
85,2014-06-26,78.6707,0.512362,58.592194589729914,0.0,0.0,77.7555923076923,77.60811666666666,0.0,77.42701136154075,77.80186533357288,0.37485397203212756,1.0862521845861057
86,2014-06-27,79.4625,0.791828,64.89780542476174,0.0,0.0,77.79500769230769,77.76803666666666,0.0,77.61672500363305,77.72486209067283,0.10813708703977909,0.9207172582476788
87,2014-06-30,79.8724,0.40989,72.45947774875512,0.0,0.0,77.89747692307692,77.90244,0.0,77.75704842326432,77.71322680783007,-0.04382161543425411,0.7494607835528011
88,2014-07-01,80.5524,0.680043,75.62994551767643,0.0,0.0,78.16046153846153,78.07074333333333,0.0,77.9337917119781,77.91560988466026,-0.018181827317846455,0.5924612426802252
89,2014-07-02,80.5245,-0.027948,80.0707191825353,0.0,0.0,78.4213,78.23687333333332,0.0,78.11416599230618,78.1343403441069,0.020174351800719137,0.45878677314204847
90,2014-07-03,80.8971,0.372627,79.37719907295866,0.0,0.0,78.67496923076922,78.38126666666666,0.0,78.25230324003817,78.32745547958888,0.07515223955070383,0.3409271691185469
91,2014-07-07,80.6642,-0.232891,81.82576520829677,0.0,0.0,78.92075384615384,78.51292666666666,0.0,78.38266626548742,78.54412790127681,0.16146163578939365,0.2459371980356258
92,2014-07-08,79.9842,-0.680043,75.30617976843673,0.0,0.0,79.08413846153846,78.59179999999999,0.0,78.45526693709104,78.69800407330321,0.2427371362121704,0.17906345075279098
93,2014-07-09,81.2511,1.2669,59.22943974195477,0.0,0.0,79.33136153846155,78.69986,0.0,78.5336243570413,78.89833125126535,0.36470689422404234,0.14280220821075948
94,2014-07-10,80.9157,-0.335362,72.15130020527786,0.0,0.0,79.62086153846155,78.80109,0.0,78.6153456784708,79.21741479054717,0.6020691120763644,0.16804833488234136
95,2014-07-11,80.9437,0.027947,65.71871246968993,0.0,0.0,79.91681538461539,78.8899,0.0,78.67867163763654,79.57281638950208,0.8941447518655394,0.2553825198629814
96,2014-07-14,80.8226,-0.121105,66.01330291102573,0.0,0.0,80.20918461538461,78.97529333333334,0.0,78.7428890897127,79.96350618811319,1.2206170984004814,0.3958757102890631
97,2014-07-15,80.2543,-0.568253,63.264793126884875,0.0,0.0,80.37041538461538,79.03367000000001,0.0,78.78518344377206,80.21358101126037,1.428397567488318,0.5566067541564147
98,2014-07-16,79.5091,-0.745251,51.52170095115992,0.0,0.0,80.4349076923077,79.07931666666667,0.0,78.83432007530791,80.38494165714006,1.5506215818321465,0.7266564463821288
99,2014-07-17,79.211,-0.298102,40.12573796072936,0.0,0.0,80.41556153846156,79.10385,0.0,78.8611640860814,80.45392305043724,1.5927589643558377,0.8952794158049214
100,2014-07-18,79.9376,0.726621,36.37142661779483,0.0,0.0,80.42057692307695,79.13583333333334,0.0,78.87562254321887,80.50735876614192,1.6317362229230525,1.0586432588197725
101,2014-07-21,79.8724,-0.06521,49.74327107229718,0.0,0.0,80.36826923076924,79.17092333333335,0.0,78.89794850631424,80.47320945056143,1.5752609442471908,1.2067014597125525
102,2014-07-22,80.3102,0.437836,48.67230891914318,0.0,0.0,80.35178461538462,79.19359,0.0,78.88541232895783,80.45922360704392,1.5738112780860973,1.3410463912527808
103,2014-07-23,80.1519,-0.158367,56.07946449481304,0.0,0.0,80.29446153846153,79.23364999999998,0.0,78.90639104789729,80.38803631761178,1.481645269714491,1.4387770754347948
104,2014-07-24,80.8598,0.707989,52.86039638725173,0.0,0.0,80.3095076923077,79.31096666666667,0.0,78.96410464539919,80.37273359847674,1.408628953077553,1.495941986680574
105,2014-07-25,80.3289,-0.53099,63.72169790824324,0.0,0.0,80.33602307692308,79.41747666666667,0.0,79.0901379184675,80.42182524409202,1.3316873256245145,1.5082831230387999
106,2014-07-28,81.1859,0.85704,53.030460692650614,0.0,0.0,80.3310076923077,79.55255333333334,0.0,79.23717121148933,80.34685890190615,1.1096876904168198,1.4728709144753
107,2014-07-29,80.3009,-0.884987,64.30718507345337,0.0,0.0,80.28371538461538,79.64260333333334,0.0,79.34689027031189,80.27008826471663,0.9231979944047453,1.4031571825389224
108,2014-07-30,81.2418,0.94088,49.88015212797002,0.0,0.0,80.30664615384616,79.76836333333334,0.0,79.48575748419563,80.22480318945948,0.7390457052638482,1.3083001537509236
109,2014-07-31,80.0028,-1.239,60.790782331979564,0.0,0.0,80.24358461538462,79.83978333333332,0.0,79.58423638735717,80.13640120530398,0.5521648179468173,1.188347775420231
110,2014-08-01,79.537,-0.465782,45.55512506114089,0.0,0.0,80.18840769230769,79.88977666666666,0.0,79.66752579059258,80.09426179123139,0.4267360006388117,1.0607338927970775
111,2014-08-04,81.2697,1.7327,41.04356519275511,0.0,0.0,80.32383846153847,80.02702666666667,0.0,79.8354249610854,80.2233968219328,0.38797186084740076,0.9289739575483335
112,2014-08-05,80.8133,-0.456466,58.76625756326649,0.0,0.0,80.44709230769233,80.15092666666666,0.0,80.00342846585899,80.38262176512139,0.379193299262397,0.8064792941647675
113,2014-08-06,80.6642,-0.149051,53.7959850733668,0.0,0.0,80.50298461538463,80.27233999999999,0.0,80.17849690721773,80.45360299878692,0.2751060915691852,0.6805323095527266
114,2014-08-07,79.6581,-1.0061,52.11678280310688,0.0,0.0,80.48650000000002,80.32233333333332,0.0,80.2783867602203,80.49458340590624,0.21619664568594033,0.5565889006706627
115,2014-08-08,80.9064,1.2483,41.83352633131923,0.0,0.0,80.53236153846154,80.39685666666665,0.0,80.37803965759664,80.53711609523195,0.15907643763530643,0.45096542813938356
116,2014-08-11,81.5119,0.605516,54.75583840213986,0.0,0.0,80.63697692307693,80.46516999999997,0.0,80.4498052577495,80.6310630337739,0.1812577760243954,0.3685276260971224
117,2014-08-12,81.2418,-0.270153,59.80886105599656,0.0,0.0,80.66636153846156,80.51081666666666,0.0,80.49655342182056,80.6281698490833,0.1316164272627418,0.30103548409699954
118,2014-08-13,81.6051,0.363309,56.52303095706644,0.0,0.0,80.76453076923076,80.54590666666665,0.0,80.5149580567252,80.710921685519,0.19596362879379114,0.26145757419110777
119,2014-08-14,82.546,0.940882,59.973223549862205,0.0,0.0,80.86915384615385,80.61328999999999,0.0,80.55372821383216,80.73011869281223,0.17639047898006766,0.23364140511791398
120,2014-08-15,83.1701,0.624149,67.71428162806157,0.0,0.0,81.08986153846155,80.68905666666662,0.0,80.58565136843418,80.89499366086719,0.3093422924330014,0.22490478640520292
121,2014-08-18,83.8129,0.642779,71.91752889587866,0.0,0.0,81.28763846153846,80.79401333333331,0.0,80.64380561479538,80.97917439877232,0.33536878397693215,0.22003539581792902
122,2014-08-19,83.9247,0.111789,75.71604592987141,0.0,0.0,81.58932307692308,80.92536333333331,0.0,80.74317438261079,81.23840593853475,0.49523155592396506,0.2444937807462379
123,2014-08-20,83.6918,-0.232893,76.36471586051056,0.0,0.0,81.90892307692307,81.00671999999997,0.0,80.7725683751032,81.57100115974538,0.7984327846421735,0.30918668507470826
124,2014-08-21,84.1949,0.503046,71.70904312288724,0.0,0.0,82.13393846153846,81.11602666666664,0.0,80.83098123862243,81.72724952146315,0.8962682828407225,0.3910968900975323
125,2014-08-22,84.2973,0.102472,75.47666484814287,0.0,0.0,82.40193846153848,81.22781333333332,0.0,80.89190034417484,81.9615856036867,1.0696852595118571,0.4898110549294725
126,2014-08-25,84.1949,-0.102472,76.22900009393427,0.0,0.0,82.67353076923078,81.34022333333333,0.0,80.95956718349366,82.23132027070753,1.2717530872138667,0.616492906035153
127,2014-08-26,83.8595,-0.335363,73.59493448871265,0.0,0.0,82.99671538461541,81.46039666666665,0.0,81.05405173565522,82.64175167800327,1.5876999423480527,0.7711302742078487
128,2014-08-27,84.1855,0.326048,65.01687281615905,0.0,0.0,83.24895384615387,81.61627666666665,0.0,81.19871777328206,82.9383604019489,1.739642628666843,0.9448249575063793
129,2014-08-28,84.7165,0.530991,69.1018272993098,0.0,0.0,83.49546153846156,81.79979333333331,0.0,81.37495642895303,83.20481270664037,1.829856277687341,1.1137709558679725
130,2014-08-29,83.7291,-0.987459,74.71220356593106,0.0,0.0,83.68679230769231,81.92617666666665,0.0,81.4987296157445,83.48600004800961,1.9872704322651202,1.297315583455549
131,2014-09-02,84.5861,0.857039,53.5975893320302,0.0,0.0,83.9161,82.08329999999998,0.0,81.64697227997164,83.78200300236604,2.1350307223944043,1.4795154908411534
132,2014-09-03,84.7165,0.13042,63.92194623556129,0.0,0.0,84.08306153846154,82.23017666666667,0.0,81.77910955935823,83.9859242801747,2.2068147208164675,1.6360023726382973
133,2014-09-04,83.9713,-0.745252,65.29292546365286,0.0,0.0,84.14469230769231,82.35748999999998,0.0,81.91008329976789,84.09244671680513,2.1823634170372372,1.7789018319934655
134,2014-09-05,84.7165,0.745252,52.095390648505735,0.0,0.0,84.2142,82.48604666666665,0.0,82.02153760456727,84.15691750432936,2.1353798997620856,1.897312347576824
135,2014-09-08,84.3625,-0.353995,61.23645839304279,0.0,0.0,84.24787692307692,82.62049999999999,0.0,82.15895042861125,84.19656418240426,2.0376137537930106,1.982407977196729
136,2014-09-09,83.4682,-0.894302,55.38026486437182,0.0,0.0,84.23067692307691,82.69657666666666,0.0,82.23723908366021,84.23048823806775,1.9932491544075361,2.027469000758894
137,2014-09-10,83.3937,-0.074525,43.20292625257398,0.0,0.0,84.16904615384615,82.79967,0.0,82.36500265906957,84.19795699708563,1.8329543380160516,2.0378369684643616
138,2014-09-11,83.8129,0.419204,42.298675875136354,0.0,0.0,84.13178461538462,82.88537333333333,0.0,82.45414597698142,84.16778566107318,1.7136396840917598,2.0249240136204083
139,2014-09-12,83.5334,-0.279468,49.267112280050675,0.0,0.0,84.08089999999999,83.00306,0.0,82.60844717472271,84.1360168364698,1.5275696617470942,1.9738461502295164
140,2014-09-15,83.9154,0.38194,45.03681676578308,0.0,0.0,84.0852,83.14900666666666,0.0,82.80090439188064,84.16253276828,1.3616283763993664,1.8879125562300676
141,2014-09-16,84.0924,0.176997,51.655485551672335,0.0,0.0,84.07803846153847,83.24309666666666,0.0,82.90922919571184,84.15639728879086,1.2471680930790114,1.781285153148128
142,2014-09-17,84.1483,0.055896,54.61057737874574,0.0,0.0,84.03433076923078,83.35426333333332,0.0,83.0472771001404,84.08245804299655,1.0351809428561438,1.6538204337946731
143,2014-09-18,84.1576,0.009315,55.61027317283935,0.0,0.0,84.06729230769231,83.47071,0.0,83.19846352438746,84.13221881567127,0.9337552912838021,1.5203065884081972
144,2014-09-19,84.2973,0.139734,55.799546254398074,0.0,0.0,84.04507692307693,83.62535,0.0,83.41241733646388,84.0799336991792,0.6675163627153182,1.3680735449551205
145,2014-09-22,83.1794,-1.1179,58.868872262426805,0.0,0.0,83.92683846153848,83.70111666666665,0.0,83.54430897747147,83.95626895794064,0.41195998046916316,1.1923747478508568
146,2014-09-23,82.2665,-0.912931,35.71852653163391,0.0,0.0,83.7957,83.72626999999999,0.0,83.63021175159474,83.87916165072814,0.24894989913339316,1.0163742546416725
147,2014-09-24,83.3285,1.062,25.983270665513786,0.0,0.0,83.68893076923077,83.79582666666667,0.0,83.7543734145218,83.74467848478592,-0.009694929735871938,0.8248926308830467
148,2014-09-25,82.0429,-1.2856,45.969342356167324,0.0,0.0,83.5105,83.81042000000001,0.0,83.8382479408273,83.58785020221244,-0.2503977386148648,0.6273406975094956
149,2014-09-26,82.6671,0.624149,33.27852157205547,0.0,0.0,83.44887692307692,83.81445666666669,0.0,83.88592802294492,83.56262873265604,-0.3232992902888867,0.440126512321912
150,2014-09-29,82.7509,0.083842,42.30087530660126,0.0,0.0,83.39943076923076,83.80048333333336,0.0,83.9029330446564,83.54872830872776,-0.3542047359286329,0.2621961979877293
151,2014-09-30,82.9372,0.186311,43.49826661404482,0.0,0.0,83.33206923076924,83.77129333333335,0.0,83.88915179235562,83.48683419949853,-0.4023175928570879,0.10247413846403694
152,2014-10-01,81.5026,-1.4346,46.3829203457769,0.0,0.0,83.17585384615384,83.69055666666667,0.0,83.84105027320335,83.39249135541813,-0.4485589177852205,-0.05111632921029891
153,2014-10-02,80.8505,-0.652095,31.7987648144572,0.0,0.0,82.94009230769231,83.59584666666666,0.0,83.79132303869036,83.2107728816289,-0.5805501570614666,-0.189790386963275
154,2014-10-03,82.3969,1.5464,27.254279208221718,0.0,0.0,82.80966923076922,83.53591333333331,0.0,83.74238244091225,83.05876837485724,-0.6836140660550143,-0.31152083657707247
155,2014-10-06,82.4994,0.102471,47.86732784686815,0.0,0.0,82.68283076923078,83.47598333333332,0.0,83.68813411651736,82.89076811472206,-0.7973660017952966,-0.42777815890248244
156,2014-10-07,81.1486,-1.3508,48.98485938358475,0.0,0.0,82.45136923076923,83.37443999999998,0.0,83.61142546711186,82.64688519774353,-0.964540269368328,-0.5338720855283109
157,2014-10-08,82.0802,0.931564,36.83970977422809,0.0,0.0,82.28082307692307,83.31512999999997,0.0,83.56830228717524,82.40487786616643,-1.1634244210088127,-0.635319494683194
