,date,close,change,rsi,up,down,ma_fast,ma_slow,ema_slow,ema_fast,macd,ema_macd
43,2018-06-04,162.83,3.59,63.52779869228256,0.0,0.0,155.9953846153846,156.88133333333337,157.0861909866682,155.69329557333324,-1.3928954133349691,-0.5500469853154344
44,2018-06-05,164.96,2.13,71.35558096250935,0.0,0.0,156.26999999999998,157.11200000000002,157.18659139175244,155.3569629020349,-1.8296284897175497,-0.720258567208813
45,2018-06-06,165.64,0.68,75.06063166037457,0.0,0.0,156.79923076923075,157.46433333333337,157.46532174734395,155.36713276187993,-2.09818898546402,-0.8920574748053411
46,2018-06-07,166.03,0.39,76.20688732973858,0.0,0.0,157.9707692307692,157.88766666666666,157.85608141381732,156.44121128613682,-1.4148701276805014,-1.0187522481536935
47,2018-06-08,171.48,5.45,76.91678353606125,0.0,0.0,159.60615384615386,158.3836666666667,158.1879963218978,157.92714968425346,-0.2608466376443346,-1.048187295080598
48,2018-06-11,172.37,0.89,84.47072318190128,0.0,0.0,161.29384615384618,158.79666666666668,158.36480382639076,159.55420734606884,1.1894035196780806,-0.9267519875247924
49,2018-06-12,170.23,-2.14,85.38210886815608,0.0,0.0,162.5138461538462,159.082,158.41443273407344,160.70992403507276,2.2954913009993163,-0.609505077586429
50,2018-06-13,170.82,0.59,73.3123482013702,0.0,0.0,163.76230769230773,159.27999999999997,158.3024999893099,161.9634097178001,3.6609097284901964,-0.12613658379670922
51,2018-06-14,178.1,7.28,74.4730374211182,0.0,0.0,165.41615384615386,159.54999999999998,158.04879330732703,163.38547288004713,5.336679572720101,0.609561607560702
52,2018-06-15,175.02,-3.08,84.30156004493543,0.0,0.0,166.9853846153846,160.03799999999998,158.2502084642284,165.05427946817483,6.804071003946433,1.5203356539253021
53,2018-06-18,174.35,-0.67,70.8390001227915,0.0,0.0,168.36769230769232,160.70766666666665,158.77883288395083,166.60711513921294,7.82828225526211,2.593436847811931
54,2018-06-19,169.89,-4.46,68.07981230810842,0.0,0.0,169.3046153846154,161.37066666666666,159.47159337193267,167.92187357467088,8.450280202738213,3.7654889798344016
55,2018-06-20,176.4,6.51,52.26884082874065,0.0,0.0,170.62461538461542,162.22933333333333,160.279757196286,169.43935392421326,9.159596727927266,4.940429741568598
56,2018-06-21,179.53,3.13,65.79607638982733,0.0,0.0,171.90923076923076,163.21133333333333,161.20784746059203,170.75627080138503,9.548423340792993,6.030348628061635
57,2018-06-22,180.94,1.41,70.48767300348217,0.0,0.0,173.13846153846157,163.97166666666666,161.7570795099701,171.9705138802721,10.213434370301997,7.033018722575402
58,2018-06-25,170.37,-10.57,72.47211814111779,0.0,0.0,173.5023076923077,164.42499999999998,162.19513246038952,172.73097262249445,10.535840162104932,7.948613040476026
59,2018-06-26,175.98,5.61,45.63498117760497,0.0,0.0,174.2676923076923,164.95866666666666,162.58290502879174,173.7557242013694,11.172819172577647,8.78326964537463
60,2018-06-27,172.15,-3.83,55.775550288277145,0.0,0.0,174.31923076923076,165.40666666666664,162.9787729572848,173.98328426693698,11.004511309652173,9.413028727255973
61,2018-06-28,167.7,-4.45,48.56094438375074,0.0,0.0,173.96,165.617,163.15657761930447,173.91584155081247,10.759263931508002,9.852494608096148
62,2018-06-29,168.24,0.54,41.31656787394367,0.0,0.0,173.8069230769231,165.93300000000002,163.49421390986808,174.1476741230218,10.653460213153721,10.166403270084105
63,2018-07-02,170.69,2.45,42.530328767595435,0.0,0.0,173.7969230769231,166.59600000000003,164.32434233814047,174.43108224965943,10.106739911518957,10.35045434883752
64,2018-07-03,168.66,-2.03,48.201278406195605,0.0,0.0,173.07076923076923,167.21066666666667,165.17589442823805,173.6925048050173,8.516610376779255,10.279011420932186
65,2018-07-05,176.44,7.78,44.00383941799951,0.0,0.0,173.18,168.07766666666666,166.19639279459307,173.64027799530498,7.443885200711918,10.045173849812066
66,2018-07-06,175.7,-0.74,59.696561506484514,0.0,0.0,173.28384615384618,168.7886666666667,167.02393052437154,173.63862574590053,6.61469522152899,9.645313944392843
67,2018-07-09,177.44,1.74,57.89608224950101,0.0,0.0,173.8646153846154,169.55033333333336,167.90218687466367,174.30009448456306,6.3979076098993914,9.18554366081445
68,2018-07-10,180.43,2.99,61.11346254774268,0.0,0.0,174.17461538461538,170.34466666666665,168.7596945453227,174.29679132599784,5.537096780675142,8.559352283936395
69,2018-07-11,182.35,1.92,66.27934604467684,0.0,0.0,174.39153846153846,171.269,169.7921974430963,173.96739083096537,4.175193387869058,7.800539181516049
70,2018-07-12,188.35,6.0,69.33155280948482,0.0,0.0,174.96153846153845,172.33466666666666,170.881197425542,173.69091597642404,2.8097185508820246,6.917256361446496
71,2018-07-13,187.21,-1.14,76.9410281313211,0.0,0.0,176.2569230769231,173.31799999999998,171.91396117809347,174.72827914256123,2.8143179644677616,6.046240556036945
72,2018-07-16,184.22,-2.99,72.92987899789551,0.0,0.0,176.89076923076925,174.15066666666667,172.84184261530467,174.9858771954343,2.1440345801296417,5.16149551921591
73,2018-07-17,187.05,2.83,62.89643600250668,0.0,0.0,178.0369230769231,174.95800000000003,173.66162397237204,175.89482970831725,2.233205735945205,4.463339448012126
74,2018-07-18,186.15,-0.9,67.78972596023905,0.0,0.0,179.45615384615388,175.66433333333336,174.37682351276305,177.42734164189076,3.0505181291277097,3.9751875511694355
75,2018-07-19,182.19,-3.96,64.62741223281515,0.0,0.0,180.5292307692308,176.21600000000007,175.00349947058334,178.84602199223053,3.842522521647197,3.6671683622936806
76,2018-07-20,182.79,0.6,52.14141222679968,0.0,0.0,181.46000000000004,176.77466666666672,175.64254135801653,180.0928193674418,4.450278009425261,3.450765073352111
77,2018-07-23,188.05,5.26,53.72187817547921,0.0,0.0,182.95153846153846,177.32700000000003,176.10911925867384,181.9485212249438,5.839401966269946,3.4843545384182
78,2018-07-24,187.81,-0.24,65.40622629552684,0.0,0.0,183.82615384615386,177.8416666666667,176.5389824442676,182.93278184696607,6.393799402698477,3.730866317843691
79,2018-07-25,187.99,0.18,64.53882098395547,0.0,0.0,184.77153846153846,178.4336666666667,177.10388644225895,184.10779394353924,7.003907501280281,4.196887312332386
80,2018-07-26,196.28,8.29,64.94559540217594,0.0,0.0,186.22076923076924,179.28233333333338,177.81686269994324,185.5249409758097,7.708078275866455,4.740638458043352
81,2018-07-27,186.27,-10.01,78.31265082169347,0.0,0.0,186.67000000000002,179.5546666666667,177.96497371181576,186.22737770188888,8.262403990073125,5.420457281370406
82,2018-07-30,176.79,-9.48,50.945674898691,0.0,0.0,186.24230769230772,179.6136666666667,178.10253548927906,186.3171215289519,8.214586039672838,6.085055092895699
83,2018-07-31,182.83,6.04,36.75430901505642,0.0,0.0,185.81769230769234,179.89633333333336,178.39823157787328,185.8950186932297,7.496787115356426,6.579084980254445
84,2018-08-01,180.12,-2.71,47.603441878332724,0.0,0.0,185.27230769230772,180.23733333333334,178.89463026703234,185.465496633456,6.570866366423672,6.882234296340719
85,2018-08-02,179.71,-0.41,43.681171689293734,0.0,0.0,184.92538461538462,180.34766666666664,179.04618265962057,185.3732058120212,6.327023152400642,7.090761534449094
86,2018-08-03,175.5,-4.21,43.0550132545825,0.0,0.0,184.03692307692307,180.2133333333333,178.95124994590057,184.7139343905928,5.7626844446922405,7.082237365384905
87,2018-08-06,179.95,4.45,36.744963235487376,0.0,0.0,183.56,180.18033333333332,178.86232521156938,184.31346195939074,5.4511367478213515,6.977497070398558
88,2018-08-07,179.52,-0.43,46.42724581520192,0.0,0.0,183.35461538461539,180.48533333333333,179.33727376732253,184.37928236825343,5.042008600930899,6.75950830369307
89,2018-08-08,178.7,-0.82,45.63969139317434,0.0,0.0,183.04,180.576,179.50767804011386,184.33554250902304,4.827864468909183,6.439484547364485
90,2018-08-09,187.38,8.68,43.979897903908046,0.0,0.0,182.98846153846154,181.08366666666666,180.060433053121,183.98295069440763,3.922517641286646,5.957274953054878
91,2018-08-10,189.06,1.68,61.3420302354285,0.0,0.0,183.0846153846154,181.79566666666668,180.90728748381568,183.70594374799524,2.798656264179556,5.355504978000068
92,2018-08-13,191.55,2.49,63.870498361494754,0.0,0.0,183.35846153846154,182.57266666666666,181.80262944705285,183.49193129053606,1.6893018434832072,4.710228836680821
93,2018-08-14,193.75,2.2,67.5414936502539,0.0,0.0,183.16384615384615,183.34133333333332,182.63859137719356,182.26810416294296,-0.37048721425060194,3.938967327717013
94,2018-08-15,190.33,-3.42,70.61874083761367,0.0,0.0,183.47615384615386,184.0636666666667,183.5482143672602,182.10084424254177,-1.447370124718418,3.0751458524815622
95,2018-08-16,192.36,2.03,60.25783775878937,0.0,0.0,184.67384615384617,184.5943333333334,184.1055648637639,183.254671831125,-0.8508930326389077,2.340303910555879
96,2018-08-17,188.37,-3.99,63.92324190904762,0.0,0.0,185.10000000000002,185.0166666666667,184.64556218135473,183.53790426354638,-1.1076579178083534,1.6115489477081344
97,2018-08-20,186.4,-1.97,52.76406273552301,0.0,0.0,185.58307692307696,185.31533333333337,185.0716902518049,184.11416356399238,-0.9575266878125319,0.9449339156255314
98,2018-08-21,190.38,3.98,47.9430403284829,0.0,0.0,186.40384615384613,185.64700000000002,185.42701803859288,184.97132671702002,-0.4556913215728571,0.3578721611275265
99,2018-08-22,191.03,0.65,57.1674483495615,0.0,0.0,187.59846153846155,185.93633333333335,185.70288305218136,186.48493854824673,0.7820554960653681,0.008931922769606776
100,2018-08-23,190.0,-1.03,58.56635869180822,0.0,0.0,188.37153846153848,185.99133333333336,185.6419295622148,187.499707424588,1.857777862373183,-0.09561012187554574
101,2018-08-24,192.38,2.38,55.231529014820424,0.0,0.0,189.36076923076922,186.1636666666667,185.68692621399686,188.76497446454576,3.0780482505489033,0.05869503446508717
102,2018-08-27,194.69,2.31,61.1890577204041,0.0,0.0,190.59076923076924,186.5126666666667,185.9409291472198,190.35062981105528,4.40970066383548,0.5898270209190962
103,2018-08-28,191.96,-2.73,66.27150271007773,0.0,0.0,190.94307692307694,186.67633333333336,185.99699985117203,190.81243152542547,4.815431674253432,1.285693887471524
104,2018-08-29,191.26,-0.7,56.135760285255365,0.0,0.0,191.1123076923077,186.84666666666672,186.09048241579248,191.06254420078494,4.972061784992462,1.9326888672083427
105,2018-08-30,189.85,-1.41,53.67979740894136,0.0,0.0,190.98153846153846,187.10200000000003,186.37550660250008,190.94459469296356,4.569088090463481,2.563438423682991
106,2018-08-31,189.52,-0.33,48.675318606568474,0.0,0.0,190.65615384615384,187.32633333333334,186.63148972551494,190.5127138151419,3.8812240896269543,3.101077398954045
107,2018-09-04,187.53,-1.99,47.467000206059026,0.0,0.0,190.44076923076923,187.30900000000003,186.5716633073923,190.40409512102858,3.8324318136362763,3.5775355250883933
108,2018-09-05,177.36,-10.17,40.40962326813221,0.0,0.0,189.28692307692307,186.9606666666667,186.3260671407422,189.567169435036,3.241102294293796,3.8507629471137736
109,2018-09-06,175.56,-1.8,21.420711284475146,0.0,0.0,188.30153846153848,186.54633333333334,186.0272371495601,189.10163332157563,3.0743961720155255,3.9859427592962566
110,2018-09-07,177.8,2.24,19.526064165445874,0.0,0.0,187.64000000000001,185.93033333333335,185.3100407945499,188.95403174213055,3.6439909475806473,4.048825281188672
111,2018-09-10,182.49,4.69,28.684114534661717,0.0,0.0,187.03307692307695,185.80433333333335,185.2032391606801,188.47929381984733,3.2760546591672153,3.922864614003309
112,2018-09-11,182.67,0.18,44.19656289321542,0.0,0.0,186.39000000000001,186.00033333333332,185.61215649704425,187.88591386234626,2.2737573653020036,3.640456357453151
113,2018-09-12,183.79,1.12,44.73482286989326,0.0,0.0,185.9123076923077,186.03233333333336,185.7283369120536,187.42607406849336,1.6977371564397572,3.2766425098361838
114,2018-09-13,184.89,1.1,48.351277570379985,0.0,0.0,185.33615384615388,186.19133333333335,186.01737414071633,186.66252766133903,0.6451535206226993,2.840649779853875
115,2018-09-14,180.63,-4.26,51.95384064044277,0.0,0.0,184.2546153846154,186.222,186.25646015249788,185.33975368640077,-0.9167064660971107,2.3075463847734228
116,2018-09-17,175.1,-5.53,39.50415273134004,0.0,0.0,182.9576923076923,186.2086666666667,186.62610395327343,184.01477608707944,-2.6113278661939887,1.591573087014505
117,2018-09-18,175.52,0.42,28.9850769082433,0.0,0.0,181.74692307692308,186.06099999999998,186.7746334166393,182.6852843093381,-4.089349107301189,0.7770784868372846
118,2018-09-19,171.14,-4.38,30.62199736134336,0.0,0.0,180.30769230769232,185.78166666666667,186.8670492956907,181.2307329950875,-5.636316300603198,-0.1907784545647958
119,2018-09-20,172.64,1.5,23.915098735047962,0.0,0.0,179.00923076923078,185.57966666666667,187.0363558042756,179.7598214727809,-7.276534331494673,-1.4041701522398315
120,2018-09-21,175.02,2.38,30.03744419999846,0.0,0.0,178.0469230769231,185.1676666666667,186.78520117653164,178.5283255005653,-8.256875675966342,-2.68560685614356
121,2018-09-24,176.97,1.95,39.10760331900073,0.0,0.0,178.0169230769231,184.76466666666667,186.47151658635636,178.61251702730354,-7.858999559052819,-3.811468736627429
122,2018-09-25,179.91,2.94,45.82158262342958,0.0,0.0,178.35153846153847,184.37666666666667,186.06817204572306,179.07120851135295,-6.99696353437011,-4.777546591161859
123,2018-09-26,182.05,2.14,54.62231432763926,0.0,0.0,178.67846153846153,183.98666666666668,185.5723306209232,179.3706507410426,-6.201679879880601,-5.538305857884448
124,2018-09-27,184.41,2.36,60.123126322472125,0.0,0.0,178.82615384615383,183.78933333333333,185.29089217945508,179.18493621140422,-6.105955968050864,-6.114889135879309
125,2018-09-28,180.83,-3.58,65.50341505005753,0.0,0.0,178.68461538461537,183.40499999999997,184.81983610612644,178.80025756720084,-6.0195785389256,-6.493583655071711
126,2018-10-01,180.4,-0.43,52.877257241183784,0.0,0.0,178.42384615384614,183.1393333333333,184.54110575986286,178.21589812699662,-6.325207632866238,-6.7420123801344936
127,2018-10-02,178.88,-1.52,51.48655759337677,0.0,0.0,177.96153846153845,182.88866666666667,184.33041725566127,177.36866716161506,-6.961750094046209,-6.889282801628163
128,2018-10-03,176.95,-1.93,46.44855324561237,0.0,0.0,177.67846153846153,182.441,183.85837581527107,176.92161915485372,-6.936756660417359,-6.851529727064016
129,2018-10-04,168.58,-8.37,40.56811112053977,0.0,0.0,177.17692307692306,181.6926666666667,183.17248098232037,176.79002446292353,-6.38245651939684,-6.6432609318896265
130,2018-10-05,164.38,-4.2,24.72836692764784,0.0,0.0,176.32,180.83866666666665,182.4373366987377,176.40507347205846,-6.032263226679248,-6.440290228292563
131,2018-10-08,163.47,-0.91,20.127636570206306,0.0,0.0,175.73000000000002,179.87500000000003,181.52925668612576,176.5215960995506,-5.007660586575156,-6.2192565674264575
132,2018-10-09,161.53,-1.94,19.22356230823428,0.0,0.0,174.87538461538463,178.7696666666667,180.42605879836648,176.36493515878624,-4.061123639580245,-5.9814169851708625
133,2018-10-10,149.48,-12.05,17.29178012907427,0.0,0.0,172.91076923076923,177.3536666666667,179.19964509217073,175.34622256447372,-3.853422527697006,-5.731135491798211
134,2018-10-11,152.27,2.79,10.005603636023267,0.0,0.0,171.01076923076923,176.05400000000003,178.02227493407375,174.1068660032165,-3.9154089308572395,-5.497338868679504
135,2018-10-12,158.49,6.22,19.202130381702844,0.0,0.0,169.36307692307693,175.00866666666667,177.00066502031999,172.65014608515452,-4.350518935165468,-5.277929013379419
136,2018-10-15,159.25,0.76,36.16811320045132,0.0,0.0,167.60923076923078,173.99966666666666,175.97587605518183,170.81949727511835,-5.156378780063477,-5.077332200714671
137,2018-10-16,164.75,5.5,38.02325816313447,0.0,0.0,166.09692307692308,173.24033333333333,175.12984111475072,168.7642789029027,-6.365562211848015,-5.013866150873633
138,2018-10-17,159.28,-5.47,50.234603765148975,0.0,0.0,164.43923076923076,172.6376666666667,174.70184906119417,166.75753457520406,-7.944314485990105,-5.18740592493955
139,2018-10-18,152.49,-6.79,40.88715487596338,0.0,0.0,162.29230769230767,171.86866666666666,174.2254636756631,164.3309781365994,-9.89448553906368,-5.61654173742671
140,2018-10-19,148.93,-3.56,32.20791066162832,0.0,0.0,159.98846153846154,170.90633333333332,173.54157796897547,161.73493312247217,-11.806644846503303,-6.3719844329742825
141,2018-10-22,148.54,-0.39,28.506510127952552,0.0,0.0,157.80307692307693,169.7746666666667,172.57088376405395,159.14947959495777,-13.421404169096178,-7.412015602920497
142,2018-10-23,153.25,4.71,28.093865282436,0.0,0.0,156.6238461538462,168.79399999999998,171.64744902775874,157.64830665924165,-13.999142368517084,-8.539317807456062
143,2018-10-24,146.32,-6.93,40.27509024625269,0.0,0.0,155.2346153846154,167.545,170.49659874424768,156.26028789143058,-14.236310852817098,-9.686084687673823
144,2018-10-25,149.68,3.36,31.20181647903877,0.0,0.0,154.1738461538462,166.3713333333333,169.31049781404585,155.02058568539223,-14.289912128653611,-10.790461709172504
145,2018-10-26,146.24,-3.44,38.978004148153374,0.0,0.0,152.99769230769232,165.22499999999994,168.24810461685843,153.77504723036677,-14.47305738649166,-11.82564822099786
146,2018-10-29,139.11,-7.13,34.34164744279674,0.0,0.0,152.2,164.0253333333333,167.3115025324711,153.68721971563838,-13.624282816832732,-12.632172732662827
147,2018-10-30,141.68,2.57,26.67041839788733,0.0,0.0,151.38538461538462,162.89733333333328,166.36889587173653,153.3395154081273,-13.029380463609215,-13.197180063509395
148,2018-10-31,149.69,8.01,32.96723893648739,0.0,0.0,150.70846153846153,162.18233333333328,165.7865658319058,152.50064032293167,-13.285925508974117,-13.574006726832776
149,2018-11-01,141.16,-8.53,48.91729399017449,0.0,0.0,149.31692307692308,161.13299999999995,164.93715350376627,151.109752379692,-13.827401124074271,-13.79853520211844
150,2018-11-02,138.99,-2.17,37.75580535551418,0.0,0.0,147.33538461538464,159.93199999999996,163.88642236224936,148.77898479113122,-15.10743757111814,-13.985872246787547
151,2018-11-05,143.6,4.61,35.36114714972605,0.0,0.0,146.1292307692308,158.81966666666668,162.78186942186392,147.1692193639021,-15.612650057961815,-14.165150878948072
152,2018-11-06,142.61,-0.99,44.14193814152937,0.0,0.0,145.36923076923074,157.57633333333334,161.45939272318608,146.26752448937557,-15.19186823381051,-14.271323921280676
153,2018-11-07,145.77,3.16,42.68903262853317,0.0,0.0,145.12615384615384,156.36700000000002,160.0351692629519,145.89564053004187,-14.139528732910037,-14.254614655086943
154,2018-11-08,137.0,-8.77,48.94664861389036,0.0,0.0,144.23846153846154,154.7866666666667,158.26287501422902,145.152728400521,-13.110146613708025,-14.103180124777651
155,2018-11-09,138.06,1.06,36.162127986583535,0.0,0.0,143.07,153.36100000000002,156.64376117263382,143.77364504825533,-12.870116124378484,-14.019383825616066
156,2018-11-12,131.31,-6.75,38.42982454022001,0.0,0.0,141.9153846153846,151.7246666666667,154.8606709370421,142.88496222681096,-11.975708710231146,-13.902309186351838
157,2018-11-13,131.63,0.32,30.405574557511173,0.0,0.0,140.52692307692305,150.14966666666666,153.10394429544624,141.49188320439472,-11.612061091051515,-13.716324251027105
158,2018-11-14,134.01,2.38,31.20011635265297,0.0,0.0,139.58615384615385,148.71833333333333,151.43667164900134,140.5354663610147,-10.901205287986642,-13.3911913803507
159,2018-11-15,136.96,2.95,37.4013881235138,0.0,0.0,139.42076923076925,147.66433333333333,150.22353856967376,140.56374904639029,-9.659789523283479,-12.785897152813515
160,2018-11-16,134.21,-2.75,44.61976721556885,0.0,0.0,138.84615384615387,146.65866666666668,149.143246813347,140.1346014017369,-9.008645411610104,-12.052118858774437
161,2018-11-19,126.7,-7.51,39.64756308628659,0.0,0.0,137.07769230769233,145.433,147.9293067394349,138.2819871001642,-9.647319639270705,-11.436057903825569
162,2018-11-20,129.7,3.0,29.259358701742187,0.0,0.0,136.19615384615386,144.37199999999996,146.8364017669316,137.52232660610397,-9.314075160827628,-10.899896395816413
163,2018-11-21,131.98,2.28,36.95749436114947,0.0,0.0,135.65692307692308,143.78866666666664,146.40512434828005,137.08309205033075,-9.322032297949306,-10.478994805176555
164,2018-11-23,129.41,-2.57,42.50510805552203,0.0,0.0,134.5653846153846,143.02666666666664,145.75714446922836,135.8858120077184,-9.871332461509951,-10.145796620413385
165,2018-11-26,138.0,8.59,38.09648726499576,0.0,0.0,134.21076923076922,142.34366666666665,144.91405362487734,135.09647698802308,-9.817576636854255,-9.906004167815954
166,2018-11-27,138.75,0.75,55.92341162470506,0.0,0.0,133.67076923076922,141.6603333333333,144.01452620456456,133.85677218806745,-10.157754016497108,-9.744414492865465
167,2018-11-28,138.24,-0.51,57.1795212277832,0.0,0.0,133.76615384615383,140.77666666666664,142.77421609057689,133.63874746551605,-9.135468625060838,-9.548221530318154
168,2018-11-29,138.96,0.72,55.91534882608347,0.0,0.0,133.83538461538458,140.09933333333333,141.80204370734947,133.2945396942053,-8.507504013144171,-9.42018980696934
169,2018-11-30,136.38,-2.58,57.46426819068715,0.0,0.0,134.2253846153846,139.5623333333333,141.11542543679232,133.69243320552505,-7.422992231267273,-9.24400612026458
