date,close,rsi,deltas,up,down
2014-01-06,393.63,59.54052329291642,393.63,0.0,0.0
2014-01-07,398.03,59.54052329291642,4.399999999999977,0.0,0.0
2014-01-08,401.92,59.54052329291642,3.890000000000043,0.0,0.0
2014-01-09,401.01,59.54052329291642,-0.910000000000025,0.0,0.0
2014-01-10,397.66,59.54052329291642,-3.349999999999966,0.0,0.0
2014-01-13,390.98,59.54052329291642,-6.680000000000007,0.0,0.0
2014-01-14,397.54,59.54052329291642,6.560000000000002,0.0,0.0
2014-01-15,395.87,59.54052329291642,-1.670000000000016,0.0,0.0
2014-01-16,395.8,59.388924252068776,-0.06999999999999318,0.0,0.0
2014-01-17,399.61,64.94151686086286,3.8100000000000023,0.0,0.0
2014-01-21,407.05,73.13802919251076,7.439999999999998,0.0,0.0
2014-01-22,404.54,67.09034974483953,-2.509999999999991,0.0,0.0
2014-01-23,399.87,57.058108112888334,-4.670000000000016,0.0,0.0
2014-01-24,387.6,39.37726121001356,-12.269999999999982,0.0,0.0
2014-01-27,386.28,37.93210768572081,-1.32000000000005,0.0,0.0
2014-01-28,394.43,50.699341790671866,8.150000000000034,0.0,0.0
2014-01-29,384.2,39.14765206096929,-10.230000000000018,0.0,0.0
2014-01-30,403.01,58.850004861173524,18.810000000000002,0.0,0.0
2014-01-31,358.69,31.43942410860427,-44.31999999999999,0.0,0.0
2014-02-03,346.15,27.32407292587301,-12.54000000000002,0.0,0.0
2014-02-04,347.95,28.85185984335797,1.8000000000000114,0.0,0.0
2014-02-05,346.45,28.28555840568046,-1.5,0.0,0.0
2014-02-06,354.59,36.068021788349064,8.139999999999986,0.0,0.0
2014-02-07,361.08,41.820954513926544,6.490000000000009,0.0,0.0
2014-02-10,360.87,41.68225055486668,-0.20999999999997954,0.0,0.0
2014-02-11,361.79,42.634835340158865,0.9200000000000159,0.0,0.0
2014-02-12,349.25,33.986841885985285,-12.54000000000002,0.0,0.0
2014-02-13,357.2,42.44533214148564,7.949999999999989,0.0,0.0
2014-02-14,357.35,42.6039166199729,0.1500000000000341,0.0,0.0
2014-02-18,353.65,39.533168715066346,-3.7000000000000455,0.0,0.0
2014-02-19,347.38,34.69071329175884,-6.269999999999982,0.0,0.0
2014-02-20,349.8,38.03855792216925,2.420000000000016,0.0,0.0
2014-02-21,346.76,35.43105612353952,-3.0400000000000205,0.0,0.0
2014-02-24,351.78,42.82730200262978,5.019999999999982,0.0,0.0
2014-02-25,358.32,51.157437676900756,6.5400000000000205,0.0,0.0
2014-02-26,359.8,52.931109485309655,1.4800000000000182,0.0,0.0
2014-02-27,360.13,53.36268080302563,0.3299999999999841,0.0,0.0
