date,close,change,rsi,up,down
2014-05-07,3.97,-0.04,46.82263589408675,0.0,0.0
2014-05-08,3.93,-0.04,44.075295359320044,0.0,0.0
2014-05-09,3.87,-0.06,41.30544750802112,0.0,0.0
2014-05-12,3.97,0.1,37.28831091048,0.0,0.0
2014-05-13,4.03,0.06,47.089748718297734,0.0,0.0
2014-05-14,3.98,-0.05,52.21138711254665,0.0,0.0
2014-05-15,3.96,-0.02,47.80434536420743,0.0,0.0
2014-05-16,4.02,0.06,46.02828128791364,0.0,0.0
2014-05-19,4.09,0.07,52.126458148895196,0.0,0.0
2014-05-20,4.05,-0.04,58.39439165550191,0.0,0.0
2014-05-21,4.1,0.05,53.794763515395516,0.0,0.0
2014-05-22,4.01,-0.09,58.46818020190876,0.0,0.0
2014-05-23,4.02,0.01,48.39803967987548,0.0,0.0
2014-05-27,4.04,0.02,49.50246304828251,0.0,0.0
2014-05-28,4.0,-0.04,51.85761499249067,0.0,0.0
2014-05-29,4.03,0.03,46.861973622926996,0.0,0.0
2014-05-30,4.0,-0.03,50.91501111981583,0.0,0.0
2014-06-02,3.97,-0.03,46.832611418056594,0.0,0.0
2014-06-03,3.94,-0.03,42.901344510280424,0.0,0.0
2014-06-04,4.04,0.1,39.14589182863056,0.0,0.0
2014-06-05,4.08,0.04,54.36423619463247,0.0,0.0
2014-06-06,4.06,-0.02,59.04615739786009,0.0,0.0
2014-06-09,4.07,0.01,55.77628850537841,0.0,0.0
2014-06-10,4.2,0.13,57.132806933792835,0.0,0.0
2014-06-11,4.29,0.09,70.55274743752838,0.0,0.0
2014-06-12,4.29,0.0,76.39867071995177,0.0,0.0
2014-06-13,4.28,-0.01,76.39867071995177,0.0,0.0
2014-06-16,4.44,0.16,74.25923048257636,0.0,0.0
2014-06-17,4.47,0.03,82.9764292251488,0.0,0.0
2014-06-18,4.4,-0.07,84.12822168121399,0.0,0.0
2014-06-19,4.36,-0.04,71.26954472522456,0.0,0.0
2014-06-20,4.1,-0.26,64.80122212283172,0.0,0.0
2014-06-23,4.01,-0.09,38.70563086002293,0.0,0.0
2014-06-24,3.94,-0.07,33.38676124103189,0.0,0.0
2014-06-25,3.96,0.02,29.75250005036095,0.0,0.0
2014-06-26,4.03,0.07,32.163671444659784,0.0,0.0
2014-06-27,4.11,0.08,40.35295873619124,0.0,0.0
2014-06-30,4.19,0.08,48.476946482006944,0.0,0.0
2014-07-01,4.22,0.03,55.41670644905447,0.0,0.0
2014-07-02,4.34,0.12,57.849836560206725,0.0,0.0
2014-07-03,4.24,-0.1,66.26598143566702,0.0,0.0
2014-07-07,4.26,0.02,55.6781004490633,0.0,0.0
2014-07-08,4.22,-0.04,57.23973964163444,0.0,0.0
2014-07-09,4.23,0.01,52.97352092150254,0.0,0.0
2014-07-10,4.29,0.06,53.9540685322729,0.0,0.0
2014-07-11,4.37,0.08,59.714072540960345,0.0,0.0
2014-07-14,4.64,0.27,66.16383026582977,0.0,0.0
2014-07-15,4.53,-0.11,79.08153901648599,0.0,0.0
2014-07-16,4.66,0.13,67.14592367368599,0.0,0.0
2014-07-17,4.57,-0.09,72.70917819237188,0.0,0.0
2014-07-18,3.83,-0.74,64.1187324353437,0.0,0.0
2014-07-21,3.78,-0.05,30.38490923140037,0.0,0.0
2014-07-22,3.8,0.02,29.19866565673358,0.0,0.0
2014-07-23,3.76,-0.04,30.440108597686148,0.0,0.0
2014-07-24,3.73,-0.03,29.267136980118934,0.0,0.0
2014-07-25,3.76,0.03,28.331381730485262,0.0,0.0
2014-07-28,3.73,-0.03,30.857866897233777,0.0,0.0
2014-07-29,3.79,0.06,29.662801071517904,0.0,0.0
2014-07-30,3.82,0.03,35.38280068245595,0.0,0.0
2014-07-31,3.91,0.09,38.25222133699509,0.0,0.0
2014-08-01,3.97,0.06,46.411159661775606,0.0,0.0
2014-08-04,4.0,0.03,51.312660105163424,0.0,0.0
2014-08-05,4.08,0.08,53.73094396774047,0.0,0.0
2014-08-06,4.12,0.04,59.81405928437062,0.0,0.0
2014-08-07,4.1,-0.02,62.62215327582715,0.0,0.0
2014-08-08,4.12,0.02,60.21766127415068,0.0,0.0
2014-08-11,4.14,0.02,61.89000733698083,0.0,0.0
2014-08-12,4.08,-0.06,63.63698623275547,0.0,0.0
2014-08-13,4.11,0.03,54.99376810937326,0.0,0.0
2014-08-14,4.08,-0.03,58.2352091846631,0.0,0.0
2014-08-15,4.13,0.05,53.80635862326705,0.0,0.0
2014-08-18,4.21,0.08,59.65124675154957,0.0,0.0
2014-08-19,4.27,0.06,67.23261678954782,0.0,0.0
2014-08-20,4.28,0.01,71.7778924531836,0.0,0.0
2014-08-21,4.24,-0.04,72.50437104772563,0.0,0.0
2014-08-22,4.25,0.01,64.87069274547963,0.0,0.0
2014-08-25,4.18,-0.07,65.89657981539449,0.0,0.0
2014-08-26,4.19,0.01,53.41701192607409,0.0,0.0
2014-08-27,4.16,-0.03,54.81413036878336,0.0,0.0
2014-08-28,4.14,-0.02,49.70316296492045,0.0,0.0
2014-08-29,4.17,0.03,46.406389885688746,0.0,0.0
2014-09-02,4.16,-0.01,51.878189595418185,0.0,0.0
2014-09-03,4.19,0.03,49.93595695358682,0.0,0.0
2014-09-04,4.15,-0.04,55.63114257494368,0.0,0.0
2014-09-05,4.15,0.0,47.41241274581291,0.0,0.0
2014-09-08,4.13,-0.02,47.41241274581291,0.0,0.0
2014-09-09,4.08,-0.05,43.240534051103346,0.0,0.0
2014-09-10,4.08,0.0,34.553626402912954,0.0,0.0
2014-09-11,4.08,0.0,34.553626402912954,0.0,0.0
2014-09-12,3.96,-0.12,34.553626402912954,0.0,0.0
2014-09-15,3.91,-0.05,20.092633740877403,0.0,0.0
2014-09-16,3.81,-0.1,16.753776212392836,0.0,0.0
2014-09-17,3.82,0.01,12.141961779490572,0.0,0.0
2014-09-18,3.88,0.06,14.821626173140388,0.0,0.0
2014-09-19,3.81,-0.07,29.554721297654623,0.0,0.0
2014-09-22,3.76,-0.05,24.016056506957952,0.0,0.0
2014-09-23,3.69,-0.07,20.829504164357147,0.0,0.0
2014-09-24,3.7,0.01,17.18188041575408,0.0,0.0
2014-09-25,3.63,-0.07,19.48389343580378,0.0,0.0
2014-09-26,3.6,-0.03,15.939465497392945,0.0,0.0
2014-09-29,3.55,-0.05,14.635425477043881,0.0,0.0
2014-09-30,3.41,-0.14,12.662238061897142,0.0,0.0
2014-10-01,3.35,-0.06,8.845849971517055,0.0,0.0
2014-10-02,3.39,0.04,7.707968215500003,0.0,0.0
2014-10-03,3.4,0.01,15.945882100551131,0.0,0.0
2014-10-06,3.36,-0.04,18.03617532161269,0.0,0.0
2014-10-07,3.28,-0.08,16.195053434626217,0.0,0.0
2014-10-08,3.28,0.0,13.131220219410096,0.0,0.0
2014-10-09,2.95,-0.33,13.131220219410096,0.0,0.0
2014-10-10,2.72,-0.23,6.502944020332251,0.0,0.0
2014-10-13,2.74,0.02,4.638103212263331,0.0,0.0
2014-10-14,2.62,-0.12,7.280493514226251,0.0,0.0
2014-10-15,2.61,-0.01,6.118035499924872,0.0,0.0
2014-10-16,2.64,0.03,6.026395560782575,0.0,0.0
2014-10-17,2.72,0.08,10.616709006740834,0.0,0.0
2014-10-20,2.67,-0.05,22.198717810133175,0.0,0.0
2014-10-21,2.77,0.1,20.318171091197385,0.0,0.0
2014-10-22,2.64,-0.13,33.244251399103575,0.0,0.0
2014-10-23,2.69,0.05,26.787967505292016,0.0,0.0
2014-10-24,2.68,-0.01,32.54622302187228,0.0,0.0
2014-10-27,2.66,-0.02,31.971454720636288,0.0,0.0
2014-10-28,2.72,0.06,30.730972733339087,0.0,0.0
2014-10-29,2.77,0.05,38.86376957853377,0.0,0.0
2014-10-30,2.75,-0.02,45.01237340108986,0.0,0.0
2014-10-31,2.8,0.05,43.0338552164907,0.0,0.0
2014-11-03,2.87,0.07,49.38977434461811,0.0,0.0
2014-11-04,2.83,-0.04,57.05603612141981,0.0,0.0
2014-11-05,2.8,-0.03,51.91993668053389,0.0,0.0
2014-11-06,2.76,-0.04,48.20082270040182,0.0,0.0
2014-11-07,2.78,0.02,43.457321913117134,0.0,0.0
2014-11-10,2.76,-0.02,46.46770877095688,0.0,0.0
2014-11-11,2.73,-0.03,43.80246791542521,0.0,0.0
2014-11-12,2.71,-0.02,39.88111688124865,0.0,0.0
2014-11-13,2.66,-0.05,37.33458478169932,0.0,0.0
2014-11-14,2.61,-0.05,31.57425990627037,0.0,0.0
2014-11-17,2.67,0.06,26.841315566714556,0.0,0.0
2014-11-18,2.65,-0.02,39.31638222237855,0.0,0.0
2014-11-19,2.63,-0.02,36.91816879127226,0.0,0.0
2014-11-20,2.69,0.06,34.51225756674987,0.0,0.0
2014-11-21,2.77,0.08,46.47226648931418,0.0,0.0
2014-11-24,2.83,0.06,58.125612373354116,0.0,0.0
2014-11-25,2.83,0.0,64.71078277753563,0.0,0.0
2014-11-26,2.84,0.01,64.71078277753563,0.0,0.0
2014-11-28,2.79,-0.05,65.87886824307975,0.0,0.0
2014-12-01,2.67,-0.12,55.400204297888024,0.0,0.0
2014-12-02,2.68,0.01,38.57207138699255,0.0,0.0
2014-12-03,2.74,0.06,40.299164209310575,0.0,0.0
2014-12-04,2.69,-0.05,49.948736258884146,0.0,0.0
2014-12-05,2.66,-0.03,43.28555891247965,0.0,0.0
2014-12-08,2.58,-0.08,39.6578744972908,0.0,0.0
2014-12-09,2.59,0.01,31.589442983784053,0.0,0.0
2014-12-10,2.48,-0.11,33.521599069988966,0.0,0.0
2014-12-11,2.49,0.01,24.73806277660654,0.0,0.0
2014-12-12,2.52,0.03,26.73265619491049,0.0,0.0
2014-12-15,2.47,-0.05,32.83549641562921,0.0,0.0
2014-12-16,2.5,0.03,28.339245558655918,0.0,0.0
2014-12-17,2.55,0.05,34.49038007161552,0.0,0.0
2014-12-18,2.55,0.0,43.69601373686741,0.0,0.0
2014-12-19,2.57,0.02,43.6960137368674,0.0,0.0
2014-12-22,2.66,0.09,47.546924470178254,0.0,0.0
2014-12-23,2.67,0.01,61.196047142151905,0.0,0.0
