date,close,rsi,deltas,up,down
2014-01-03,396.44,41.85375240538806,396.44,0.0,0.0
2014-01-06,393.63,41.85375240538806,-2.8100000000000023,0.0,0.0
2014-01-07,398.03,41.85375240538806,4.399999999999977,0.0,0.0
2014-01-08,401.92,41.85375240538806,3.890000000000043,0.0,0.0
2014-01-09,401.01,41.85375240538806,-0.910000000000025,0.0,0.0
2014-01-10,397.66,41.85375240538806,-3.349999999999966,0.0,0.0
2014-01-13,390.98,41.85375240538806,-6.680000000000007,0.0,0.0
2014-01-14,397.54,41.85375240538806,6.560000000000002,0.0,0.0
2014-01-15,395.87,41.85375240538806,-1.670000000000016,0.0,0.0
2014-01-16,395.8,41.85375240538806,-0.06999999999999318,0.0,0.0
2014-01-17,399.61,41.85375240538806,3.8100000000000023,0.0,0.0
2014-01-21,407.05,41.85375240538806,7.439999999999998,0.0,0.0
2014-01-22,404.54,41.85375240538806,-2.509999999999991,0.0,0.0
2014-01-23,399.87,41.85375240538806,-4.670000000000016,0.0,0.0
2014-01-24,387.6,34.53575718095394,-12.269999999999982,0.0,0.0
2014-01-27,386.28,33.850061777187705,-1.32000000000005,0.0,0.0
2014-01-28,394.43,41.56454826720734,8.150000000000034,0.0,0.0
2014-01-29,384.2,35.90439826417642,-10.230000000000018,0.0,0.0
2014-01-30,403.01,49.51716634424963,18.810000000000002,0.0,0.0
2014-01-31,358.69,32.176840510187375,-44.31999999999999,0.0,0.0
2014-02-03,346.15,29.074456566117334,-12.54000000000002,0.0,0.0
2014-02-04,347.95,30.116028753428466,1.8000000000000114,0.0,0.0
2014-02-05,346.45,29.72428546611856,-1.5,0.0,0.0
2014-02-06,354.59,34.68914598599241,8.139999999999986,0.0,0.0
2014-02-07,361.08,38.42436163436472,6.490000000000009,0.0,0.0
2014-02-10,360.87,38.347937310051634,-0.20999999999997954,0.0,0.0
2014-02-11,361.79,38.92108883083081,0.9200000000000159,0.0,0.0
2014-02-12,349.25,34.24755110583392,-12.54000000000002,0.0,0.0
2014-02-13,357.2,39.229591056308735,7.949999999999989,0.0,0.0
2014-02-14,357.35,39.32300853169951,0.1500000000000341,0.0,0.0
2014-02-18,353.65,37.780256872278734,-3.7000000000000455,0.0,0.0
2014-02-19,347.38,35.25600393209078,-6.269999999999982,0.0,0.0
2014-02-20,349.8,37.00546133592646,2.420000000000016,0.0,0.0
2014-02-21,346.76,35.70043208782356,-3.0400000000000205,0.0,0.0
2014-02-24,351.78,39.494984992271846,5.019999999999982,0.0,0.0
2014-02-25,358.32,44.12152003482068,6.5400000000000205,0.0,0.0
2014-02-26,359.8,45.143774589968885,1.4800000000000182,0.0,0.0
2014-02-27,360.13,45.38369857447323,0.3299999999999841,0.0,0.0
2014-02-28,362.1,46.87740080683683,1.9700000000000273,0.0,0.0
2014-03-03,359.78,45.30594077976753,-2.32000000000005,0.0,0.0
2014-03-04,363.9,48.60117950178034,4.1200000000000045,0.0,0.0
2014-03-05,372.37,54.65029737225183,8.470000000000027,0.0,0.0
2014-03-06,372.16,54.47910302892065,-0.20999999999997954,0.0,0.0
2014-03-07,372.06,54.3917264345365,-0.10000000000002274,0.0,0.0
2014-03-10,370.53,52.99134538520858,-1.5300000000000296,0.0,0.0
2014-03-11,368.82,51.39857268588763,-1.7099999999999795,0.0,0.0
2014-03-12,370.64,53.017203058867636,1.8199999999999932,0.0,0.0
2014-03-13,371.51,53.80913400541067,0.8700000000000045,0.0,0.0
2014-03-14,373.74,55.86277156812922,2.230000000000018,0.0,0.0
2014-03-17,375.04,57.0612769599465,1.3000000000000114,0.0,0.0
2014-03-18,378.77,60.385140718108886,3.7299999999999613,0.0,0.0
2014-03-19,373.23,53.73219080319993,-5.539999999999964,0.0,0.0
2014-03-20,368.97,49.239729475530055,-4.259999999999991,0.0,0.0
2014-03-21,360.62,41.8532058935524,-8.350000000000023,0.0,0.0
2014-03-24,351.85,35.78185799355056,-8.769999999999982,0.0,0.0
2014-03-25,354.71,38.894899938119025,2.859999999999957,0.0,0.0
2014-03-26,343.41,32.24409104734475,-11.299999999999955,0.0,0.0
2014-03-27,338.47,29.841726323416026,-4.939999999999998,0.0,0.0
2014-03-28,338.29,29.754735161437168,-0.18000000000000682,0.0,0.0
2014-03-31,336.365,28.78821947734231,-1.9250000000000114,0.0,0.0
2014-04-01,342.99,36.44022068033023,6.625,0.0,0.0
2014-04-02,341.96,35.796205356274456,-1.0300000000000296,0.0,0.0
2014-04-03,333.62,31.016305689537575,-8.339999999999975,0.0,0.0
2014-04-04,323.0,26.21579004451401,-10.620000000000005,0.0,0.0
2014-04-07,317.76,24.22361188644743,-5.240000000000009,0.0,0.0
2014-04-08,327.07,33.842935354067066,9.310000000000002,0.0,0.0
2014-04-09,331.805,38.1437358847238,4.735000000000014,0.0,0.0
2014-04-10,317.11,31.33537896709049,-14.694999999999993,0.0,0.0
2014-04-11,311.73,29.275149570957495,-5.3799999999999955,0.0,0.0
2014-04-14,315.91,32.9630047463469,4.180000000000007,0.0,0.0
2014-04-15,316.08,33.115755362124574,0.16999999999995907,0.0,0.0
2014-04-16,323.68,39.72778698097944,7.600000000000023,0.0,0.0
2014-04-17,324.91,40.7486917704395,1.2300000000000182,0.0,0.0
2014-04-21,330.87,45.56049747887069,5.9599999999999795,0.0,0.0
2014-04-22,329.32,44.547282783674234,-1.5500000000000114,0.0,0.0
2014-04-23,324.58,41.50731494087854,-4.740000000000009,0.0,0.0
2014-04-24,337.15,51.047637276964046,12.569999999999993,0.0,0.0
2014-04-25,303.83,34.83046420519425,-33.31999999999999,0.0,0.0
2014-04-28,296.58,32.41726292772444,-7.25,0.0,0.0
2014-04-29,300.38,34.96080944735543,3.8000000000000114,0.0,0.0
2014-04-30,304.13,37.46218536224417,3.75,0.0,0.0
2014-05-01,307.89,39.95572734784802,3.759999999999991,0.0,0.0
2014-05-02,308.01,40.037900302111325,0.12000000000000455,0.0,0.0
2014-05-05,310.05,41.50351788449682,2.0400000000000205,0.0,0.0
2014-05-06,297.38,35.671759800630824,-12.670000000000016,0.0,0.0
2014-05-07,292.71,33.78727472392599,-4.670000000000016,0.0,0.0
2014-05-08,288.32,32.07202682072338,-4.389999999999986,0.0,0.0
2014-05-09,292.24,35.233783824578865,3.920000000000016,0.0,0.0
2014-05-12,302.86,42.97749675235035,10.620000000000005,0.0,0.0
2014-05-13,304.64,44.18212810712792,1.7799999999999727,0.0,0.0
2014-05-14,297.62,40.544320675992594,-7.019999999999982,0.0,0.0
2014-05-15,295.19,39.336931172574516,-2.430000000000007,0.0,0.0
2014-05-16,297.7,41.2820250566586,2.509999999999991,0.0,0.0
2014-05-19,296.755,40.75222706276573,-0.9449999999999932,0.0,0.0
2014-05-20,301.19,44.36112153139358,4.435000000000002,0.0,0.0
2014-05-21,305.01,47.336656137753764,3.819999999999993,0.0,0.0
2014-05-22,304.91,47.26539524599537,-0.0999999999999659,0.0,0.0
2014-05-23,312.24,52.866480750325366,7.329999999999984,0.0,0.0
2014-05-27,310.82,51.72042009305269,-1.420000000000016,0.0,0.0
2014-05-28,310.16,51.16522911416357,-0.6599999999999682,0.0,0.0
2014-05-29,313.78,54.07701719642898,3.6199999999999477,0.0,0.0
2014-05-30,312.55,52.922365281931874,-1.2299999999999613,0.0,0.0
2014-06-02,308.84,49.48988332597885,-3.7100000000000364,0.0,0.0
2014-06-03,307.19,47.99882596989094,-1.6499999999999773,0.0,0.0
2014-06-04,306.78,47.614936916062625,-0.410000000000025,0.0,0.0
2014-06-05,323.57,61.274194540310944,16.79000000000002,0.0,0.0
2014-06-06,329.67,64.85923947618451,6.100000000000023,0.0,0.0
2014-06-09,327.5,62.63774696055911,-2.170000000000016,0.0,0.0
2014-06-10,332.41,65.51580493046089,4.910000000000025,0.0,0.0
2014-06-11,335.2,67.06815592697666,2.7899999999999636,0.0,0.0
2014-06-12,325.91,57.7465254284314,-9.289999999999964,0.0,0.0
2014-06-13,326.27,57.990192966483576,0.3599999999999568,0.0,0.0
2014-06-16,327.62,58.946293524845224,1.3500000000000227,0.0,0.0
2014-06-17,325.62,56.88091172989206,-2.0,0.0,0.0
2014-06-18,334.38,62.99658702346542,8.759999999999991,0.0,0.0
2014-06-19,327.0,55.81438037941286,-7.3799999999999955,0.0,0.0
2014-06-20,324.2,53.33010537458678,-2.8000000000000114,0.0,0.0
2014-06-23,327.24,55.638752458369275,3.0400000000000205,0.0,0.0
2014-06-24,324.16,52.789505219332845,-3.079999999999984,0.0,0.0
2014-06-25,327.44,55.40837476009945,3.2799999999999727,0.0,0.0
2014-06-26,325.69,53.69688886317703,-1.75,0.0,0.0
2014-06-27,324.57,52.57754663603919,-1.1200000000000045,0.0,0.0
2014-06-30,324.78,52.7763206194297,0.20999999999997954,0.0,0.0
2014-07-01,332.39,59.41512380557456,7.610000000000014,0.0,0.0
2014-07-02,332.85,59.78316440230599,0.4600000000000364,0.0,0.0
2014-07-03,337.492,63.391034900568535,4.641999999999996,0.0,0.0
2014-07-07,333.55,58.58460392340649,-3.9420000000000073,0.0,0.0
2014-07-08,323.81,48.749253122250636,-9.740000000000009,0.0,0.0
2014-07-09,329.97,54.00813934718833,6.160000000000025,0.0,0.0
2014-07-10,327.92,52.09244528642559,-2.0500000000000114,0.0,0.0
2014-07-11,346.2,64.26470735191981,18.279999999999973,0.0,0.0
2014-07-14,355.32,68.55704584082497,9.120000000000005,0.0,0.0
2014-07-15,354.44,67.71189523617025,-0.8799999999999955,0.0,0.0
2014-07-16,355.9,68.4077481671165,1.4599999999999795,0.0,0.0
2014-07-17,352.454,64.85499187638922,-3.4459999999999695,0.0,0.0
2014-07-18,358.66,68.07106380258458,6.206000000000017,0.0,0.0
2014-07-21,359.76,68.61920400746074,1.099999999999966,0.0,0.0
2014-07-22,360.84,69.17867081615721,1.079999999999984,0.0,0.0
2014-07-23,358.14,66.01022506020638,-2.6999999999999886,0.0,0.0
2014-07-24,358.61,66.29957818514629,0.4700000000000273,0.0,0.0
2014-07-25,324.01,39.584076668540554,-34.60000000000002,0.0,0.0
2014-07-28,320.41,37.87404052066952,-3.599999999999966,0.0,0.0
2014-07-29,320.0,37.67442356531671,-0.410000000000025,0.0,0.0
2014-07-30,322.51,39.767388858021704,2.509999999999991,0.0,0.0
2014-07-31,312.99,34.97063774121945,-9.519999999999982,0.0,0.0
2014-08-01,307.06,32.3528463625934,-5.930000000000007,0.0,0.0
2014-08-04,313.65,37.91488939336806,6.589999999999975,0.0,0.0
2014-08-05,312.32,37.24922855247857,-1.329999999999984,0.0,0.0
2014-08-06,313.89,38.619190556026005,1.5699999999999932,0.0,0.0
2014-08-07,311.45,37.25780367905679,-2.4399999999999977,0.0,0.0
2014-08-08,316.8,42.07908472154558,5.350000000000023,0.0,0.0
2014-08-11,318.33,43.41815137642959,1.5299999999999727,0.0,0.0
2014-08-12,319.32,44.3152323352304,0.9900000000000091,0.0,0.0
2014-08-13,326.28,50.28307658425372,6.9599999999999795,0.0,0.0
2014-08-14,333.21,55.40756943286407,6.930000000000007,0.0,0.0
2014-08-15,333.63,55.70555596752273,0.4200000000000159,0.0,0.0
2014-08-18,334.53,56.37824833239187,0.8999999999999773,0.0,0.0
2014-08-19,335.13,56.84874237134011,0.6000000000000227,0.0,0.0
2014-08-20,335.78,57.38498393218864,0.6499999999999773,0.0,0.0
2014-08-21,332.91,54.18324966013273,-2.8699999999999477,0.0,0.0
2014-08-22,331.59,52.72614822974966,-1.32000000000005,0.0,0.0
2014-08-25,334.02,55.11893979626736,2.430000000000007,0.0,0.0
2014-08-26,341.83,61.809581082553784,7.810000000000002,0.0,0.0
2014-08-27,343.18,62.840771214959254,1.3500000000000227,0.0,0.0
2014-08-28,340.02,58.836105740528595,-3.160000000000025,0.0,0.0
2014-08-29,339.04,57.609949236099744,-0.9799999999999613,0.0,0.0
2014-09-02,342.38,60.621989875947,3.339999999999975,0.0,0.0
2014-09-03,339.0,56.264966666686476,-3.3799999999999955,0.0,0.0
2014-09-04,345.95,62.26980742886805,6.949999999999989,0.0,0.0
2014-09-05,346.38,62.61184545917728,0.4300000000000068,0.0,0.0
2014-09-08,342.34,57.35135040929355,-4.0400000000000205,0.0,0.0
2014-09-09,329.75,44.736974473612534,-12.589999999999975,0.0,0.0
2014-09-10,331.33,46.33230653093484,1.579999999999984,0.0,0.0
2014-09-11,330.52,45.60545478075593,-0.8100000000000023,0.0,0.0
2014-09-12,331.19,46.355115408197065,0.6700000000000159,0.0,0.0
2014-09-15,323.89,39.9024179137485,-7.300000000000011,0.0,0.0
2014-09-16,327.76,44.32689424895999,3.8700000000000045,0.0,0.0
2014-09-17,324.0,41.15655690933191,-3.759999999999991,0.0,0.0
2014-09-18,325.0,42.3377651846603,1.0,0.0,0.0
2014-09-19,331.32,49.26890138921974,6.319999999999993,0.0,0.0
2014-09-22,324.5,43.230094673508376,-6.819999999999993,0.0,0.0
2014-09-23,323.63,42.5142280569226,-0.8700000000000045,0.0,0.0
2014-09-24,328.21,47.44786509754423,4.579999999999984,0.0,0.0
2014-09-25,321.93,42.11105445478756,-6.279999999999973,0.0,0.0
2014-09-26,323.21,43.50582822914378,1.2799999999999727,0.0,0.0
2014-09-29,321.82,42.313551342761166,-1.3899999999999864,0.0,0.0
