date,close,rsi,deltas,up,down
2014-01-03,70.9281,55.17719082854961,70.9281,0.0,0.0
2014-01-06,71.3149,55.17719082854961,0.3867999999999938,0.0,0.0
2014-01-07,70.8046,55.17719082854961,-0.5103000000000009,0.0,0.0
2014-01-08,71.2533,55.17719082854961,0.4487000000000023,0.0,0.0
2014-01-09,70.3432,55.17719082854961,-0.9100999999999999,0.0,0.0
2014-01-10,69.874,55.17719082854961,-0.4692000000000007,0.0,0.0
2014-01-13,70.2398,55.17719082854961,0.36580000000000723,0.0,0.0
2014-01-14,71.6374,55.17719082854961,1.397599999999997,0.0,0.0
2014-01-15,73.0757,55.17719082854961,1.4382999999999981,0.0,0.0
2014-01-16,72.668,55.17719082854961,-0.4076999999999913,0.0,0.0
2014-01-17,70.8875,55.17719082854961,-1.7805000000000035,0.0,0.0
2014-01-21,71.9888,55.17719082854961,1.1012999999999948,0.0,0.0
2014-01-22,72.3087,55.17719082854961,0.31990000000000407,0.0,0.0
2014-01-23,72.921,55.17719082854961,0.6123000000000047,0.0,0.0
2014-01-24,71.5955,49.33519484861587,-1.3255000000000052,0.0,0.0
2014-01-27,72.1763,51.746023452361854,0.5807999999999964,0.0,0.0
2014-01-28,66.4074,34.291778803072916,-5.768900000000002,0.0,0.0
2014-01-29,65.6535,32.73768421156177,-0.7539000000000016,0.0,0.0
2014-01-30,65.5266,32.470927904228404,-0.12689999999999202,0.0,0.0
2014-01-31,65.6339,32.96828674781942,0.10729999999999507,0.0,0.0
2014-02-03,65.7558,33.566908088337385,0.12189999999999657,0.0,0.0
2014-02-04,66.7077,38.207565275710905,0.9519000000000091,0.0,0.0
2014-02-05,67.2059,40.54832168299969,0.4981999999999971,0.0,0.0
2014-02-06,67.5976,42.39592466605444,0.39170000000000016,0.0,0.0
2014-02-07,68.5433,46.70253510352294,0.9457000000000022,0.0,0.0
2014-02-10,69.7712,51.74685160125477,1.227899999999991,0.0,0.0
2014-02-11,70.6906,55.16827930067666,0.9194000000000102,0.0,0.0
2014-02-12,70.6853,55.14400559538109,-0.0053000000000054115,0.0,0.0
2014-02-13,71.8077,59.23467187290416,1.122399999999999,0.0,0.0
2014-02-14,71.7497,58.9355720993438,-0.057999999999992724,0.0,0.0
2014-02-18,72.0135,59.926693283156006,0.26379999999998915,0.0,0.0
2014-02-19,70.8765,53.889494840603184,-1.1370000000000005,0.0,0.0
2014-02-20,70.0561,49.977155291717324,-0.8203999999999922,0.0,0.0
2014-02-21,69.278,46.52704968617749,-0.7780999999999949,0.0,0.0
2014-02-24,69.5813,48.03299844178089,0.303299999999993,0.0,0.0
