date,close,rsi,deltas,up,down
2014-01-03,14.9,46.62518598674421,14.9,0.0,0.0
2014-01-06,15.0997,46.62518598674421,0.1997,0.0,0.0
2014-01-07,15.3469,46.62518598674421,0.24719999999999942,0.0,0.0
2014-01-08,15.5561,46.62518598674421,0.20920000000000094,0.0,0.0
2014-01-09,14.9761,46.62518598674421,-0.5800000000000001,0.0,0.0
2014-01-10,14.9571,46.62518598674421,-0.019000000000000128,0.0,0.0
2014-01-13,14.6053,46.62518598674421,-0.3518000000000008,0.0,0.0
2014-01-14,15.0617,46.62518598674421,0.45640000000000036,0.0,0.0
2014-01-15,15.2233,46.62518598674421,0.16159999999999997,0.0,0.0
2014-01-16,15.2709,46.62518598674421,0.0475999999999992,0.0,0.0
2014-01-17,15.2043,46.62518598674421,-0.06659999999999933,0.0,0.0
2014-01-21,15.2614,46.62518598674421,0.05710000000000015,0.0,0.0
2014-01-22,15.2424,46.62518598674421,-0.019000000000000128,0.0,0.0
2014-01-23,15.1853,46.62518598674421,-0.05710000000000015,0.0,0.0
2014-01-24,14.7954,40.828022285899124,-0.389899999999999,0.0,0.0
2014-01-27,14.7004,39.538093413643466,-0.09500000000000064,0.0,0.0
2014-01-28,14.843,42.475994328550144,0.14259999999999984,0.0,0.0
2014-01-29,14.7004,40.36380848847465,-0.14259999999999984,0.0,0.0
2014-01-30,14.9476,45.42972832124345,0.24719999999999942,0.0,0.0
2014-01-31,14.9286,45.11252671175657,-0.019000000000000128,0.0,0.0
2014-02-03,14.7289,41.808320723837184,-0.1997,0.0,0.0
2014-02-04,14.8145,43.71145896952476,0.08560000000000123,0.0,0.0
2014-02-05,14.6813,41.44030026039947,-0.13320000000000043,0.0,0.0
2014-02-06,14.8715,45.77300127779255,0.19019999999999904,0.0,0.0
2014-02-07,15.0902,50.324218285659455,0.21870000000000012,0.0,0.0
2014-02-10,15.1378,51.282600891304476,0.047600000000000975,0.0,0.0
2014-02-11,15.4515,57.149900870342,0.313699999999999,0.0,0.0
2014-02-12,16.003,65.10630509875165,0.5515000000000008,0.0,0.0
2014-02-13,16.507,70.49758919344112,0.5040000000000013,0.0,0.0
2014-02-14,17.03,74.84154212531482,0.5229999999999997,0.0,0.0
2014-02-18,17.0205,74.62659688037382,-0.009500000000002728,0.0,0.0
2014-02-19,17.2487,76.38135330911751,0.22820000000000107,0.0,0.0
2014-02-20,17.8572,80.29471860791719,0.6084999999999994,0.0,0.0
2014-02-21,17.7241,77.2785440815642,-0.13309999999999889,0.0,0.0
2014-02-24,17.9808,78.92295975878815,0.2566999999999986,0.0,0.0
2014-02-25,17.8997,77.02627984717118,-0.08109999999999928,0.0,0.0
2014-02-26,17.871,76.32721761755585,-0.028700000000000614,0.0,0.0
2014-02-27,17.6704,71.44641682056856,-0.2005999999999979,0.0,0.0
2014-02-28,17.5558,68.74200863320993,-0.11459999999999937,0.0,0.0
2014-03-03,17.4698,66.7015571229062,-0.08600000000000207,0.0,0.0
2014-03-04,17.6513,68.80600384986373,0.18149999999999977,0.0,0.0
2014-03-05,17.8041,70.4965175707516,0.15279999999999916,0.0,0.0
2014-03-06,17.5558,64.38986452601172,-0.24829999999999686,0.0,0.0
2014-03-07,17.5367,63.931100774844325,-0.01910000000000167,0.0,0.0
2014-03-10,17.2788,57.929413357328436,-0.25789999999999935,0.0,0.0
2014-03-11,17.4507,60.585409425930095,0.17190000000000083,0.0,0.0
2014-03-12,17.4985,61.316731571233184,0.04779999999999873,0.0,0.0
2014-03-13,16.9445,49.78667626674495,-0.5539999999999985,0.0,0.0
2014-03-14,17.0209,51.15087444220813,0.07639999999999958,0.0,0.0
2014-03-17,17.0209,51.150874442208135,0.0,0.0,0.0
2014-03-18,17.4221,58.086002856110575,0.40119999999999933,0.0,0.0
2014-03-19,17.723,62.397787481200965,0.3008999999999986,0.0,0.0
2014-03-20,17.7373,62.59472540743643,0.0143000000000022,0.0,0.0
2014-03-21,17.7086,61.894084250088774,-0.028700000000000614,0.0,0.0
2014-03-24,17.6227,59.73877223601468,-0.08590000000000231,0.0,0.0
2014-03-25,17.6227,59.738772236014675,0.0,0.0,0.0
2014-03-26,17.2215,50.25874151206738,-0.40119999999999933,0.0,0.0
2014-03-27,16.9923,45.788338197637536,-0.22919999999999874,0.0,0.0
2014-03-28,17.0973,48.06729156618817,0.10500000000000043,0.0,0.0
2014-03-31,17.1069,48.281361865489714,0.009599999999998943,0.0,0.0
2014-04-01,17.8137,61.02097867856509,0.7068000000000012,0.0,0.0
2014-04-02,17.6991,58.504621872372816,-0.11459999999999937,0.0,0.0
2014-04-03,17.8901,61.364288459107385,0.19099999999999895,0.0,0.0
2014-04-04,17.3361,50.494505369223674,-0.554000000000002,0.0,0.0
2014-04-07,17.3934,51.452366997196286,0.05730000000000146,0.0,0.0
2014-04-08,18.0143,60.39475982886909,0.6208999999999989,0.0,0.0
2014-04-09,17.9952,60.028457853209304,-0.01909999999999812,0.0,0.0
2014-04-10,17.5558,52.186734864094966,-0.4393999999999991,0.0,0.0
2014-04-11,17.3075,48.34352603003673,-0.2483000000000004,0.0,0.0
2014-04-14,17.4985,51.31370046887147,0.19099999999999895,0.0,0.0
2014-04-15,17.6227,53.19818595382957,0.12419999999999831,0.0,0.0
2014-04-16,17.6609,53.790623519767934,0.03820000000000334,0.0,0.0
2014-04-17,17.7277,54.86653456488813,0.06679999999999708,0.0,0.0
2014-04-21,17.871,57.17033746807822,0.14329999999999998,0.0,0.0
2014-04-22,18.0238,59.54179369280379,0.1528000000000027,0.0,0.0
2014-04-23,18.234,62.608925542074005,0.2102000000000004,0.0,0.0
2014-04-24,18.3963,64.8261815015081,0.16229999999999833,0.0,0.0
2014-04-25,17.8901,54.058955262829144,-0.5061999999999998,0.0,0.0
2014-04-28,17.8137,52.63790992118995,-0.07639999999999958,0.0,0.0
2014-04-29,17.8519,53.298940737164386,0.03819999999999979,0.0,0.0
2014-04-30,17.6418,49.22924973122279,-0.21010000000000062,0.0,0.0
2014-05-01,17.7373,51.05853658033287,0.09550000000000125,0.0,0.0
2014-05-02,17.6036,48.427809615107414,-0.13370000000000104,0.0,0.0
2014-05-05,17.7946,52.21555358706336,0.19099999999999895,0.0,0.0
2014-05-06,17.4316,45.39211348087266,-0.36299999999999955,0.0,0.0
2014-05-07,17.4555,45.89344995186203,0.023900000000001143,0.0,0.0
2014-05-08,17.6704,50.3107749468577,0.2149000000000001,0.0,0.0
2014-05-09,17.2406,42.78699662249422,-0.4298000000000002,0.0,0.0
2014-05-12,17.7468,51.90880537995105,0.5061999999999998,0.0,0.0
2014-05-13,17.4603,47.31114542184482,-0.2865000000000002,0.0,0.0
2014-05-14,17.2884,44.750052719641644,-0.17190000000000083,0.0,0.0
2014-05-15,17.1928,43.344765198851626,-0.09560000000000102,0.0,0.0
2014-05-16,17.1546,42.76684351467513,-0.03819999999999979,0.0,0.0
2014-05-19,17.7086,52.63095645540307,0.554000000000002,0.0,0.0
2014-05-20,17.5023,49.228437628173,-0.20629999999999882,0.0,0.0
2014-05-21,17.5023,49.228437628173005,0.0,0.0,0.0
2014-05-22,17.5791,50.60709146542068,0.07679999999999865,0.0,0.0
2014-05-23,17.7422,53.49517746840248,0.16310000000000002,0.0,0.0
2014-05-27,18.0589,58.56186901347721,0.31670000000000087,0.0,0.0
2014-05-28,18.2124,60.79159089148717,0.15349999999999753,0.0,0.0
2014-05-29,18.1836,60.13775830316364,-0.02880000000000038,0.0,0.0
2014-05-30,18.2316,60.89270154687277,0.04800000000000182,0.0,0.0
2014-06-02,18.174,59.43797122396476,-0.05760000000000076,0.0,0.0
2014-06-03,18.0973,57.46913551581372,-0.07669999999999888,0.0,0.0
2014-06-04,18.1164,57.84361800756177,0.01909999999999812,0.0,0.0
2014-06-05,18.1932,59.39190841680727,0.0768000000000022,0.0,0.0
2014-06-06,18.2604,60.750279407804655,0.0671999999999997,0.0,0.0
2014-06-09,18.2796,61.15014301719035,0.019199999999997885,0.0,0.0
2014-06-10,18.3755,63.168494708455434,0.09590000000000032,0.0,0.0
2014-06-11,18.6154,67.69052661363266,0.23990000000000222,0.0,0.0
2014-06-12,18.7306,69.61945718909774,0.11519999999999797,0.0,0.0
2014-06-13,18.7497,69.93989428913062,0.01910000000000167,0.0,0.0
2014-06-16,18.6922,67.62735651226859,-0.057500000000000995,0.0,0.0
2014-06-17,18.8169,69.9480600729148,0.1247000000000007,0.0,0.0
2014-06-18,18.7977,69.1263762186855,-0.019200000000001438,0.0,0.0
2014-06-19,18.364,53.76303343788037,-0.4336999999999982,0.0,0.0
2014-06-20,18.1644,48.4284745084622,-0.19960000000000022,0.0,0.0
2014-06-23,17.9533,43.511161959683754,-0.21110000000000184,0.0,0.0
2014-06-24,17.675,38.029003040804405,-0.278299999999998,0.0,0.0
2014-06-25,17.8574,43.089997430755766,0.18239999999999768,0.0,0.0
2014-06-26,17.6175,38.622375148972914,-0.23989999999999867,0.0,0.0
2014-06-27,17.6367,39.16600336958063,0.019200000000001438,0.0,0.0
2014-06-30,17.7902,43.47636615123856,0.15349999999999753,0.0,0.0
2014-07-01,17.9917,48.622615449317934,0.2015000000000029,0.0,0.0
2014-07-02,17.9269,47.1363335676164,-0.06480000000000175,0.0,0.0
2014-07-03,18.0877,51.12854775674089,0.16080000000000183,0.0,0.0
2014-07-07,17.9437,47.65758677747625,-0.1440000000000019,0.0,0.0
2014-07-08,17.7998,44.41286092479742,-0.14389999999999858,0.0,0.0
2014-07-09,18.3371,56.360162287679614,0.5372999999999983,0.0,0.0
2014-07-10,18.2364,54.01689191763687,-0.10069999999999979,0.0,0.0
2014-07-11,18.2796,54.883503507655504,0.043199999999998795,0.0,0.0
2014-07-14,18.5099,59.28843210648008,0.23029999999999973,0.0,0.0
2014-07-15,18.5866,60.665830585911,0.07670000000000243,0.0,0.0
2014-07-16,18.5674,60.11751156126432,-0.019200000000001438,0.0,0.0
2014-07-17,18.5195,58.69226819569782,-0.0478999999999985,0.0,0.0
2014-07-18,17.6942,40.76149114472975,-0.8253000000000021,0.0,0.0
2014-07-21,17.7998,43.1545357373835,0.10560000000000258,0.0,0.0
