date,close,rsi,deltas,up,down
2014-01-03,149.56,63.41985549906342,149.56,0.0,0.0
2014-01-06,147.0,63.41985549906342,-2.5600000000000023,0.0,0.0
2014-01-07,149.36,63.41985549906342,2.3600000000000136,0.0,0.0
2014-01-08,151.28,63.41985549906342,1.9199999999999875,0.0,0.0
2014-01-09,147.53,63.41985549906342,-3.75,0.0,0.0
2014-01-10,145.7199,63.41985549906342,-1.8101000000000056,0.0,0.0
2014-01-13,139.34,63.41985549906342,-6.379899999999992,0.0,0.0
2014-01-14,161.27,63.41985549906342,21.930000000000007,0.0,0.0
2014-01-15,164.13,63.41985549906342,2.859999999999985,0.0,0.0
2014-01-16,170.97,63.41985549906342,6.840000000000003,0.0,0.0
2014-01-17,170.01,63.41985549906342,-0.960000000000008,0.0,0.0
2014-01-21,176.68,63.41985549906342,6.670000000000016,0.0,0.0
2014-01-22,178.56,63.41985549906342,1.8799999999999955,0.0,0.0
2014-01-23,181.5,63.41985549906342,2.9399999999999977,0.0,0.0
2014-01-24,174.6,57.68474658778154,-6.900000000000006,0.0,0.0
2014-01-27,169.62,53.89647001198956,-4.97999999999999,0.0,0.0
2014-01-28,178.38,58.99742266783751,8.759999999999991,0.0,0.0
2014-01-29,175.23,56.5734864471974,-3.1500000000000057,0.0,0.0
2014-01-30,182.84,60.76717798315511,7.610000000000014,0.0,0.0
2014-01-31,181.41,59.60240479284232,-1.4300000000000068,0.0,0.0
2014-02-03,177.11,56.119034907931436,-4.299999999999983,0.0,0.0
2014-02-04,178.73,57.13543677763786,1.6199999999999761,0.0,0.0
2014-02-05,174.42,53.579647041590626,-4.310000000000002,0.0,0.0
2014-02-06,178.38,56.27235473157077,3.960000000000008,0.0,0.0
2014-02-07,186.53,61.25381658014815,8.150000000000006,0.0,0.0
2014-02-10,196.56,66.33644847398023,10.030000000000001,0.0,0.0
2014-02-11,196.62,66.36487264480189,0.060000000000002274,0.0,0.0
2014-02-12,195.32,65.08263134531916,-1.3000000000000114,0.0,0.0
2014-02-13,199.63,67.33593794540792,4.310000000000002,0.0,0.0
2014-02-14,198.23,65.84943329822156,-1.4000000000000057,0.0,0.0
2014-02-18,203.7,68.75202047771735,5.469999999999999,0.0,0.0
2014-02-19,193.64,58.8459917690184,-10.060000000000002,0.0,0.0
2014-02-20,209.97,67.12613381188496,16.330000000000013,0.0,0.0
2014-02-21,209.6,66.79819666966009,-0.37000000000000455,0.0,0.0
2014-02-24,217.65,70.20833917526164,8.050000000000011,0.0,0.0
2014-02-25,248.0,78.97585697200995,30.349999999999994,0.0,0.0
2014-02-26,253.0,80.01911709661925,5.0,0.0,0.0
2014-02-27,252.54,79.62763614105586,-0.46000000000000796,0.0,0.0
2014-02-28,244.81,73.15108221894478,-7.72999999999999,0.0,0.0
2014-03-03,250.56,74.79343646626123,5.75,0.0,0.0
2014-03-04,254.84,75.97165155938606,4.280000000000001,0.0,0.0
2014-03-05,252.66,74.0724755836802,-2.180000000000007,0.0,0.0
2014-03-06,252.94,74.16181884469486,0.28000000000000114,0.0,0.0
